해당일,시간대,압구정로11길,잠원로상단,잠원로하단
20230912,17,21.0,25.571428571428600,20.285714285714300
20230912,18,21.0,22.0,17.0
20230912,19,21.0,26.0,20.285714285714300
20230912,20,21.0,27.666666666666700,21.333333333333300
20230912,21,21.0,24.0,21.0
20230912,22,21.0,21.4,28.8
20230912,23,21.0,19.2,27.6
20230913,0,21.0,17.125,23.125
20230913,1,21.0,19.666666666666700,19.166666666666700
20230913,2,21.0,32.6,21.2
20230913,3,21.0,30.25,22.75
20230913,4,21.0,25.142857142857100,23.714285714285700
20230913,5,21.0,23.0,23.0
20230913,6,21.0,30.0,26.0
20230913,7,21.0,25.333333333333300,20.333333333333300
20230913,8,21.0,23.571428571428600,22.714285714285700
20230913,9,21.0,23.0,22.0
20230913,10,21.0,28.25,22.0
20230913,11,21.0,25.333333333333300,21.333333333333300
20230913,12,21.0,24.571428571428600,22.142857142857100
20230913,13,21.0,25.4,21.6
20230913,14,21.0,22.75,23.5
20230913,15,21.0,23.285714285714300,22.142857142857100
20230913,16,21.0,21.5,19.666666666666700
20230913,17,21.0,23.333333333333300,21.333333333333300
20230913,18,21.0,24.0,17.5
20230913,19,21.0,23.428571428571400,19.142857142857100
20230913,20,21.0,24.0,19.5
20230913,21,20.785714285714300,22.142857142857100,21.142857142857100
20230913,22,21.0,19.5,24.25
20230913,23,21.0,24.0,29.0
20230914,0,21.0,23.75,28.625
20230914,1,21.0,30.8,24.0
20230914,2,21.0,28.5,22.333333333333300
20230914,3,21.0,28.333333333333300,20.666666666666700
20230914,4,21.0,32.142857142857100,16.571428571428600
20230914,5,21.0,20.166666666666700,19.0
20230914,6,21.0,21.833333333333300,19.333333333333300
20230914,7,20.5,29.5,21.5
20230914,8,21.0,28.857142857142900,24.0
20230914,9,21.0,24.6,21.6
20230914,10,21.0,26.25,22.75
20230914,11,21.0,25.0,23.428571428571400
20230914,12,21.0,24.333333333333300,23.0
20230914,13,21.0,25.666666666666700,22.666666666666700
20230914,14,21.0,24.0,23.5
20230914,15,21.0,24.0,22.818181818181800
20230914,16,21.0,23.0,22.0
20230914,17,21.0,26.142857142857100,21.142857142857100
20230914,18,21.0,26.666666666666700,16.0
20230914,19,21.0,26.0,18.6
20230914,20,21.0,29.833333333333300,20.333333333333300
20230914,21,21.0,19.0,20.0
20230914,22,21.0,20.5,25.0
20230914,23,21.0,23.5,17.0
20230915,0,21.0,22.625,25.125
20230915,1,21.0,23.166666666666700,18.0
20230915,2,21.0,25.0,25.0
20230915,3,21.0,28.75,49.75
20230915,4,21.0,25.714285714285700,25.571428571428600
20230915,5,21.0,19.285714285714300,25.714285714285700
20230915,6,21.0,24.5,20.0
20230915,7,21.0,23.5,21.5
20230915,8,21.0,28.285714285714300,17.285714285714300
20230915,9,21.0,25.0,24.0
20230915,10,21.0,25.875,20.25
20230915,11,21.0,24.333333333333300,22.0
20230915,12,21.0,25.714285714285700,22.142857142857100
20230915,13,21.0,25.0,22.0
20230915,14,21.0,24.0,23.0
20230915,15,21.0,26.0,22.2
20230915,16,21.0,24.142857142857100,19.714285714285700
20230915,17,21.0,22.25,19.0
20230915,18,21.0,25.5,18.25
20230915,19,21.0,25.714285714285700,18.428571428571400
20230915,20,21.0,27.0,19.5
20230915,21,21.0,25.75,21.0
20230915,22,21.0,22.5,21.0
20230915,23,21.0,24.625,24.0
20230916,0,20.125,24.0,25.375
20230916,1,21.0,25.0,23.0
20230916,2,21.0,22.0,21.6
20230916,3,21.0,23.2,20.8
