거래일,아파트,전용면적,층,건축년도,거래금액,주소
2017-09-25 00:00:00,삼호3,59.22,8.0,1986-01-01,40500,서울특별시 노원구
2017-09-25 00:00:00,미성,33.28,1.0,1986-01-01,27400,서울특별시 노원구
2017-09-25 00:00:00,미성,50.14,4.0,1986-01-01,32000,서울특별시 노원구
2017-09-26 00:00:00,미륭,51.48,11.0,1986-01-01,35000,서울특별시 노원구
2017-09-26 00:00:00,롯데캐슬루나,84.985,2.0,2006-01-01,45000,서울특별시 노원구
2017-09-27 00:00:00,성원(사슴4),49.92,8.0,1995-01-01,25000,서울특별시 노원구
2017-09-27 00:00:00,현대,59.95,1.0,2000-01-01,32500,서울특별시 노원구
2017-09-28 00:00:00,청백3,49.77,9.0,1998-01-01,23800,서울특별시 노원구
2017-09-28 00:00:00,성원(사슴4),49.92,5.0,1995-01-01,24800,서울특별시 노원구
2017-09-29 00:00:00,청백4,59.4,12.0,1998-01-01,27000,서울특별시 노원구
2017-09-29 00:00:00,주공2,58.65,4.0,1992-01-01,27600,서울특별시 노원구
2017-09-29 00:00:00,한진한화그랑빌,59.94,14.0,2002-01-01,41800,서울특별시 노원구
2017-09-29 00:00:00,삼창,94.36,3.0,1985-01-01,34300,서울특별시 노원구
2017-09-30 00:00:00,삼호3,59.22,1.0,1986-01-01,35100,서울특별시 노원구
2017-09-30 00:00:00,롯데캐슬루나,84.985,6.0,2006-01-01,48000,서울특별시 노원구
2017-09-30 00:00:00,삼호4,50.18,9.0,1987-01-01,28600,서울특별시 노원구
2017-09-30 00:00:00,현대,59.95,10.0,2000-01-01,35000,서울특별시 노원구
2017-09-30 00:00:00,초안2,59.85,6.0,1997-01-01,24550,서울특별시 노원구
2017-09-30 00:00:00,현대,59.95,19.0,2000-01-01,35700,서울특별시 노원구
2017-09-01 00:00:00,현대(6차),84.98,3.0,1999-01-01,41500,서울특별시 노원구
2017-09-01 00:00:00,청구3,84.77,3.0,1996-01-01,60000,서울특별시 노원구
2017-09-02 00:00:00,주공5,76.51,4.0,1992-01-01,49000,서울특별시 노원구
2017-09-02 00:00:00,청구(366),115.47,8.0,1993-01-01,65800,서울특별시 노원구
2017-09-02 00:00:00,주공2,44.52,8.0,1992-01-01,20000,서울특별시 노원구
2017-09-04 00:00:00,삼성,114.49,17.0,1999-01-01,55000,서울특별시 노원구
2017-09-05 00:00:00,경남,114.57,4.0,1989-01-01,58000,서울특별시 노원구
2017-09-05 00:00:00,정진아트리움,84.95,3.0,2008-01-01,34000,서울특별시 노원구
2017-09-06 00:00:00,주공6,44.1,12.0,1993-01-01,24700,서울특별시 노원구
2017-09-06 00:00:00,주공7,44.1,7.0,1993-01-01,24500,서울특별시 노원구
2017-09-06 00:00:00,건영3,84.9,5.0,1995-01-01,60000,서울특별시 노원구
2017-09-06 00:00:00,주공2,44.52,11.0,1992-01-01,21000,서울특별시 노원구
2017-09-06 00:00:00,주공5,44.52,11.0,1992-01-01,23900,서울특별시 노원구
2017-09-07 00:00:00,주공2,44.52,9.0,1992-01-01,19900,서울특별시 노원구
2017-09-08 00:00:00,주공5,58.46,2.0,1992-01-01,34900,서울특별시 노원구
2017-09-08 00:00:00,현대(6차),84.98,15.0,1999-01-01,44000,서울특별시 노원구
2017-09-08 00:00:00,신안,84.93,17.0,1999-01-01,52800,서울특별시 노원구
2017-09-08 00:00:00,중계그린1단지,49.85,6.0,1990-01-01,31000,서울특별시 노원구
2017-09-08 00:00:00,롯데우성아파트,101.88,3.0,1993-01-01,63500,서울특별시 노원구
2017-09-09 00:00:00,건영3,84.9,3.0,1995-01-01,57500,서울특별시 노원구
2017-09-09 00:00:00,현대(3차),66.47,3.0,1992-01-01,33500,서울특별시 노원구
2017-09-09 00:00:00,주공5,76.51,14.0,1992-01-01,50000,서울특별시 노원구
2017-09-09 00:00:00,주공7,44.1,15.0,1993-01-01,21700,서울특별시 노원구
2017-09-09 00:00:00,청구3,84.77,14.0,1996-01-01,63500,서울특별시 노원구
2017-09-09 00:00:00,라이프,115.65,12.0,1993-01-01,67000,서울특별시 노원구
2017-09-09 00:00:00,라이프,115.65,3.0,1993-01-01,65700,서울특별시 노원구
2017-09-09 00:00:00,건영3,84.9,14.0,1995-01-01,61500,서울특별시 노원구
2017-09-09 00:00:00,주공5,44.52,11.0,1992-01-01,25000,서울특별시 노원구
2017-09-11 00:00:00,대림벽산(363),114.39,6.0,1993-01-01,68500,서울특별시 노원구
2017-09-11 00:00:00,주공5,58.46,8.0,1992-01-01,40000,서울특별시 노원구
2017-09-11 00:00:00,중앙하이츠,84.98,10.0,1998-01-01,40400,서울특별시 노원구
2017-09-12 00:00:00,청암3단지(582),84.774,8.0,2003-01-01,42000,서울특별시 노원구
2017-09-12 00:00:00,중계그린1단지,39.78,11.0,1990-01-01,25000,서울특별시 노원구
2017-09-12 00:00:00,현대(3차),66.47,11.0,1992-01-01,32000,서울특별시 노원구
2017-09-12 00:00:00,현대1(4차),77.15,1.0,1993-01-01,30000,서울특별시 노원구
2017-09-12 00:00:00,주공5,44.94,9.0,1992-01-01,24000,서울특별시 노원구
2017-09-12 00:00:00,중계그린1단지,39.78,1.0,1990-01-01,22000,서울특별시 노원구
2017-09-13 00:00:00,주공2,44.52,13.0,1992-01-01,22000,서울특별시 노원구
2017-09-13 00:00:00,주공2,44.52,3.0,1992-01-01,22000,서울특별시 노원구
2017-09-13 00:00:00,중계3우성,59.94,9.0,1999-01-01,31800,서울특별시 노원구
2017-09-13 00:00:00,성원1,59.75,16.0,1996-01-01,42000,서울특별시 노원구
2017-09-14 00:00:00,상아,51.29,13.0,1989-01-01,30300,서울특별시 노원구
2017-09-14 00:00:00,주공7,44.1,12.0,1993-01-01,23900,서울특별시 노원구
2017-09-14 00:00:00,주공5,84.79,8.0,1992-01-01,55200,서울특별시 노원구
2017-09-14 00:00:00,중계그린1단지,59.87,8.0,1990-01-01,36500,서울특별시 노원구
2017-09-15 00:00:00,양지마을(대림)1,59.88,9.0,1998-01-01,39000,서울특별시 노원구
2017-09-15 00:00:00,염광,59.34,5.0,1996-01-01,31500,서울특별시 노원구
2017-09-15 00:00:00,신동아(366),115.35,4.0,1993-01-01,64500,서울특별시 노원구
2017-09-15 00:00:00,청구(366),115.47,4.0,1993-01-01,67500,서울특별시 노원구
2017-09-15 00:00:00,주공5,44.52,5.0,1992-01-01,25450,서울특별시 노원구
2017-09-15 00:00:00,중앙하이츠,84.21,1.0,1998-01-01,37200,서울특별시 노원구
2017-09-16 00:00:00,청구3,84.77,8.0,1996-01-01,64900,서울특별시 노원구
2017-09-16 00:00:00,청구3,84.77,12.0,1996-01-01,63200,서울특별시 노원구
2017-09-16 00:00:00,염광,59.34,19.0,1996-01-01,31800,서울특별시 노원구
2017-09-16 00:00:00,라이프,115.65,11.0,1993-01-01,70500,서울특별시 노원구
2017-09-16 00:00:00,건영3,84.9,15.0,1995-01-01,59950,서울특별시 노원구
2017-09-16 00:00:00,주공10,58.14,1.0,1995-01-01,37000,서울특별시 노원구
2017-09-16 00:00:00,중계그린1단지,39.78,1.0,1990-01-01,21350,서울특별시 노원구
2017-09-18 00:00:00,주공5,44.94,9.0,1992-01-01,25000,서울특별시 노원구
2017-09-18 00:00:00,주공2,44.52,5.0,1992-01-01,21400,서울특별시 노원구
2017-09-18 00:00:00,대림벽산(363),114.39,9.0,1993-01-01,72500,서울특별시 노원구
2017-09-18 00:00:00,한화꿈에그린TheFirst,121.284,9.0,2014-01-01,69500,서울특별시 노원구
2017-09-18 00:00:00,롯데우성아파트,101.88,12.0,1993-01-01,65500,서울특별시 노원구
2017-09-18 00:00:00,양지마을(대림)1,84.9,6.0,1998-01-01,53500,서울특별시 노원구
2017-09-19 00:00:00,염광,131.25,1.0,1996-01-01,51500,서울특별시 노원구
2017-09-20 00:00:00,청구3,84.77,9.0,1996-01-01,62500,서울특별시 노원구
2017-09-20 00:00:00,건영2,84.96,4.0,1991-01-01,38000,서울특별시 노원구
2017-09-20 00:00:00,염광,59.34,2.0,1996-01-01,30900,서울특별시 노원구
2017-09-20 00:00:00,동진,51.3,3.0,1988-01-01,14500,서울특별시 노원구
2017-09-20 00:00:00,중계무지개,39.96,5.0,1991-01-01,24000,서울특별시 노원구
2017-09-20 00:00:00,중계그린1단지,49.5,2.0,1990-01-01,28700,서울특별시 노원구
2017-09-20 00:00:00,롯데우성아파트,115.26,1.0,1993-01-01,62000,서울특별시 노원구
2017-09-21 00:00:00,중계무지개,39.82,4.0,1991-01-01,24750,서울특별시 노원구
2017-09-21 00:00:00,신동아(366),115.35,2.0,1993-01-01,60000,서울특별시 노원구
2017-09-21 00:00:00,염광,59.34,14.0,1996-01-01,32900,서울특별시 노원구
2017-09-21 00:00:00,중계그린1단지,39.78,8.0,1990-01-01,25000,서울특별시 노원구
2017-09-22 00:00:00,건영2,75.02,10.0,1991-01-01,39000,서울특별시 노원구
2017-09-22 00:00:00,대림벽산(363),141.45,3.0,1993-01-01,82600,서울특별시 노원구
2017-09-22 00:00:00,주공6,44.1,2.0,1993-01-01,22500,서울특별시 노원구
2017-09-22 00:00:00,주공5,84.79,8.0,1992-01-01,54850,서울특별시 노원구
2017-09-22 00:00:00,동진,47.61,3.0,1988-01-01,14500,서울특별시 노원구
2017-09-22 00:00:00,건영3,84.9,6.0,1995-01-01,62000,서울특별시 노원구
2017-09-22 00:00:00,주공7,44.1,6.0,1993-01-01,25000,서울특별시 노원구
2017-09-23 00:00:00,양지마을(대림)2,114.81,1.0,1999-01-01,51500,서울특별시 노원구
2017-09-23 00:00:00,주공4,59.39,15.0,1991-01-01,31700,서울특별시 노원구
2017-09-23 00:00:00,주공5,44.94,12.0,1992-01-01,25000,서울특별시 노원구
2017-09-23 00:00:00,현대그린,84.99,2.0,1998-01-01,35800,서울특별시 노원구
2017-09-23 00:00:00,신동아(366),101.94,3.0,1993-01-01,62000,서울특별시 노원구
2017-09-23 00:00:00,중계무지개,39.96,7.0,1991-01-01,23300,서울특별시 노원구
2017-09-23 00:00:00,주공5,58.46,5.0,1992-01-01,40000,서울특별시 노원구
2017-09-25 00:00:00,주공4,59.39,13.0,1991-01-01,33000,서울특별시 노원구
2017-09-25 00:00:00,상아,51.29,8.0,1989-01-01,31900,서울특별시 노원구
2017-09-25 00:00:00,한화꿈에그린,59.941,4.0,2005-01-01,39900,서울특별시 노원구
2017-09-25 00:00:00,삼성,84.75,10.0,1999-01-01,46500,서울특별시 노원구
2017-09-25 00:00:00,양지마을(대림)1,114.96,13.0,1998-01-01,60000,서울특별시 노원구
2017-09-25 00:00:00,건영2,75.02,10.0,1991-01-01,37500,서울특별시 노원구
2017-09-25 00:00:00,건영3,84.9,4.0,1995-01-01,54700,서울특별시 노원구
2017-09-26 00:00:00,중계그린1단지,39.78,13.0,1990-01-01,21000,서울특별시 노원구
2017-09-26 00:00:00,주공4,84.79,12.0,1991-01-01,42500,서울특별시 노원구
2017-09-26 00:00:00,중계무지개,49.54,7.0,1991-01-01,29800,서울특별시 노원구
2017-09-26 00:00:00,중계3우성,59.94,1.0,1999-01-01,30000,서울특별시 노원구
2017-09-27 00:00:00,롯데우성아파트,115.26,14.0,1993-01-01,68000,서울특별시 노원구
2017-09-27 00:00:00,청구(366),115.47,1.0,1993-01-01,59500,서울특별시 노원구
2017-09-27 00:00:00,양지마을(대림)2,114.81,11.0,1999-01-01,59000,서울특별시 노원구
2017-09-27 00:00:00,롯데우성아파트,115.26,4.0,1993-01-01,67600,서울특별시 노원구
2017-09-27 00:00:00,주공2,44.52,13.0,1992-01-01,21200,서울특별시 노원구
2017-09-27 00:00:00,중계현대2,84.34,5.0,1991-01-01,42000,서울특별시 노원구
2017-09-27 00:00:00,중계그린1단지,39.92,5.0,1990-01-01,23500,서울특별시 노원구
2017-09-28 00:00:00,신안동진,101.99,2.0,1993-01-01,62700,서울특별시 노원구
2017-09-28 00:00:00,동진,47.61,4.0,1988-01-01,14900,서울특별시 노원구
2017-09-28 00:00:00,청구3,84.77,4.0,1996-01-01,60000,서울특별시 노원구
2017-09-28 00:00:00,라이프,115.65,11.0,1993-01-01,71500,서울특별시 노원구
2017-09-28 00:00:00,주공5,44.52,8.0,1992-01-01,26400,서울특별시 노원구
2017-09-28 00:00:00,신안동진,134.74,9.0,1993-01-01,78000,서울특별시 노원구
2017-09-28 00:00:00,중계그린1단지,39.91,1.0,1990-01-01,23300,서울특별시 노원구
2017-09-29 00:00:00,롯데(505),72.49,14.0,1989-01-01,41700,서울특별시 노원구
2017-09-29 00:00:00,주공5,44.52,8.0,1992-01-01,24000,서울특별시 노원구
2017-09-30 00:00:00,성원2,84.78,6.0,1995-01-01,36700,서울특별시 노원구
2017-09-30 00:00:00,신안,84.93,17.0,1999-01-01,50700,서울특별시 노원구
2017-09-30 00:00:00,청구(366),115.47,12.0,1993-01-01,69000,서울특별시 노원구
2017-09-30 00:00:00,주공5,44.94,1.0,1992-01-01,23500,서울특별시 노원구
2017-09-30 00:00:00,주공2,44.52,2.0,1992-01-01,19500,서울특별시 노원구
2017-09-30 00:00:00,삼성,59.9,14.0,1999-01-01,29800,서울특별시 노원구
2017-09-01 00:00:00,청구,84.97,13.0,1988-01-01,47500,서울특별시 노원구
2017-09-01 00:00:00,하계2현대,84.896,3.0,1997-01-01,50000,서울특별시 노원구
2017-09-05 00:00:00,장미(시영6),43.41,10.0,1989-01-01,24000,서울특별시 노원구
2017-09-06 00:00:00,벽산,57.71,2.0,1988-01-01,32000,서울특별시 노원구
2017-09-07 00:00:00,한신1,27.0,6.0,1988-01-01,17800,서울특별시 노원구
2017-09-07 00:00:00,하계2현대,84.896,6.0,1997-01-01,57800,서울특별시 노원구
2017-09-07 00:00:00,하계1청구,84.6,13.0,1997-01-01,54500,서울특별시 노원구
2017-09-09 00:00:00,하계1청구,84.6,8.0,1997-01-01,54800,서울특별시 노원구
2017-09-09 00:00:00,벽산,57.71,3.0,1988-01-01,32400,서울특별시 노원구
2017-09-11 00:00:00,벽산,84.85,9.0,1988-01-01,48500,서울특별시 노원구
2017-09-11 00:00:00,하계2현대,84.51,12.0,1997-01-01,48500,서울특별시 노원구
2017-09-12 00:00:00,우방,83.12,1.0,1999-01-01,36500,서울특별시 노원구
2017-09-13 00:00:00,장미(시영6),43.56,8.0,1989-01-01,23800,서울특별시 노원구
2017-09-15 00:00:00,청솔(시영7),49.5,9.0,1989-01-01,27700,서울특별시 노원구
2017-09-15 00:00:00,장미(시영6),54.02,14.0,1989-01-01,30500,서울특별시 노원구
2017-09-15 00:00:00,청구,70.69,3.0,1988-01-01,39700,서울특별시 노원구
2017-09-16 00:00:00,미성,72.17,5.0,1989-01-01,41500,서울특별시 노원구
2017-09-16 00:00:00,하계2현대,84.51,4.0,1997-01-01,48500,서울특별시 노원구
2017-09-16 00:00:00,삼익선경,107.95,5.0,1993-01-01,57400,서울특별시 노원구
2017-09-16 00:00:00,청솔(시영7),59.87,4.0,1989-01-01,28800,서울특별시 노원구
2017-09-18 00:00:00,장미(시영6),43.41,7.0,1989-01-01,24000,서울특별시 노원구
2017-09-19 00:00:00,미성,84.94,4.0,1989-01-01,46000,서울특별시 노원구
2017-09-19 00:00:00,극동,70.56,14.0,1988-01-01,38400,서울특별시 노원구
2017-09-20 00:00:00,장미(시영6),54.29,13.0,1989-01-01,31000,서울특별시 노원구
2017-09-20 00:00:00,학여울청구,84.77,4.0,1999-01-01,48500,서울특별시 노원구
2017-09-20 00:00:00,청솔(시영7),39.78,10.0,1989-01-01,19000,서울특별시 노원구
2017-09-22 00:00:00,청솔(시영7),49.5,13.0,1989-01-01,28900,서울특별시 노원구
2017-09-23 00:00:00,삼익선경,107.95,14.0,1993-01-01,62500,서울특별시 노원구
2017-09-23 00:00:00,한신1,27.0,10.0,1988-01-01,18600,서울특별시 노원구
2017-09-23 00:00:00,건영,65.43,4.0,1988-01-01,38000,서울특별시 노원구
2017-09-25 00:00:00,삼익선경,107.95,8.0,1993-01-01,55000,서울특별시 노원구
2017-09-26 00:00:00,한신1,27.0,14.0,1988-01-01,18400,서울특별시 노원구
2017-09-27 00:00:00,우방,77.41,7.0,1999-01-01,37000,서울특별시 노원구
2017-09-27 00:00:00,학여울청구,59.4,17.0,1999-01-01,35000,서울특별시 노원구
2017-09-28 00:00:00,삼익선경,107.95,4.0,1993-01-01,58000,서울특별시 노원구
2017-09-28 00:00:00,청솔(시영7),39.92,1.0,1989-01-01,18600,서울특별시 노원구
2017-09-29 00:00:00,학여울청구,113.51,11.0,1999-01-01,55900,서울특별시 노원구
2017-09-30 00:00:00,장미(시영6),43.41,5.0,1989-01-01,23500,서울특별시 노원구
2017-09-30 00:00:00,청구,70.69,4.0,1988-01-01,40400,서울특별시 노원구
2017-09-30 00:00:00,하계1청구,84.6,8.0,1997-01-01,54500,서울특별시 노원구
2017-10-01 00:00:00,비선아파트,49.28,8.0,1999-01-01,26000,서울특별시 노원구
2017-10-01 00:00:00,청솔아파트8,84.83,11.0,2000-01-01,40700,서울특별시 노원구
2017-10-02 00:00:00,화랑타운아파트,84.65,1.0,2000-01-01,43900,서울특별시 노원구
2017-10-09 00:00:00,삼익2차아파트,84.458,5.0,2004-01-01,38500,서울특별시 노원구
2017-10-09 00:00:00,삼익아파트,59.89,11.0,1997-01-01,26900,서울특별시 노원구
2017-10-10 00:00:00,신도1차아파트,131.7554,2.0,2002-01-01,52000,서울특별시 노원구
2017-10-10 00:00:00,공릉2신도브래뉴아파트,84.65,8.0,2002-01-01,40800,서울특별시 노원구
2017-10-10 00:00:00,동신아파트,59.99,11.0,1999-01-01,32000,서울특별시 노원구
2017-10-10 00:00:00,삼익아파트,51.03,4.0,1995-01-01,21500,서울특별시 노원구
2017-10-13 00:00:00,신성미소지움아파트,84.929,6.0,2004-01-01,41000,서울특별시 노원구
2017-10-14 00:00:00,시영2단지(라이프)아파트,49.5,14.0,1994-01-01,26700,서울특별시 노원구
2017-10-14 00:00:00,동신아파트,59.99,8.0,1999-01-01,32000,서울특별시 노원구
2017-10-14 00:00:00,두산힐스빌아파트,60.0,15.0,2000-01-01,37000,서울특별시 노원구
2017-10-14 00:00:00,시영2단지(라이프)아파트,34.44,9.0,1994-01-01,19500,서울특별시 노원구
2017-10-14 00:00:00,시영3차(라이프)아파트,34.44,5.0,1994-01-01,19000,서울특별시 노원구
2017-10-14 00:00:00,태강아파트,49.6,8.0,1999-01-01,29000,서울특별시 노원구
2017-10-14 00:00:00,청솔아파트8,84.83,5.0,2000-01-01,39900,서울특별시 노원구
2017-10-14 00:00:00,시영2단지(라이프)아파트,39.6,11.0,1994-01-01,22500,서울특별시 노원구
2017-10-15 00:00:00,신도1차아파트,117.168,17.0,2002-01-01,48500,서울특별시 노원구
2017-10-16 00:00:00,공릉2신도브래뉴아파트,84.65,6.0,2002-01-01,40000,서울특별시 노원구
2017-10-16 00:00:00,신성미소지움아파트,84.929,7.0,2004-01-01,39500,서울특별시 노원구
2017-10-16 00:00:00,삼익아파트,51.03,7.0,1995-01-01,26300,서울특별시 노원구
2017-10-16 00:00:00,효성아파트,84.66,1.0,1995-01-01,41000,서울특별시 노원구
2017-10-17 00:00:00,화랑타운아파트,84.65,8.0,2000-01-01,51000,서울특별시 노원구
2017-10-17 00:00:00,시영2단지(라이프)아파트,49.5,4.0,1994-01-01,27200,서울특별시 노원구
2017-10-17 00:00:00,공릉동 한보에센시티아파트,59.4,17.0,2000-01-01,30500,서울특별시 노원구
2017-10-18 00:00:00,공릉동 한보에센시티아파트,84.93,7.0,2000-01-01,40900,서울특별시 노원구
2017-10-18 00:00:00,삼익4단지아파트,39.6,9.0,1994-01-01,21400,서울특별시 노원구
2017-10-18 00:00:00,동신아파트,59.99,11.0,1999-01-01,32500,서울특별시 노원구
2017-10-19 00:00:00,시영3차(라이프)아파트,49.5,9.0,1994-01-01,28000,서울특별시 노원구
2017-10-19 00:00:00,현대성우아파트,59.98,15.0,2000-01-01,28500,서울특별시 노원구
2017-10-19 00:00:00,삼익아파트,114.88,7.0,1995-01-01,44000,서울특별시 노원구
2017-10-20 00:00:00,태릉우성아파트,66.87,1.0,1985-01-01,31000,서울특별시 노원구
2017-10-20 00:00:00,삼익아파트,51.03,12.0,1995-01-01,27900,서울특별시 노원구
2017-10-21 00:00:00,신성미소지움아파트,84.929,4.0,2004-01-01,40000,서울특별시 노원구
2017-10-21 00:00:00,비콘아파트,65.221,5.0,2004-01-01,29500,서울특별시 노원구
2017-10-21 00:00:00,태강아파트,49.6,6.0,1999-01-01,28700,서울특별시 노원구
2017-10-21 00:00:00,태강아파트,49.6,3.0,1999-01-01,27000,서울특별시 노원구
2017-10-21 00:00:00,삼익아파트,51.03,1.0,1995-01-01,22800,서울특별시 노원구
2017-10-21 00:00:00,태강아파트,49.6,10.0,1999-01-01,28500,서울특별시 노원구
2017-10-22 00:00:00,풍림아파트A,84.99,16.0,2001-01-01,49500,서울특별시 노원구
2017-10-22 00:00:00,시영3차(라이프)아파트,34.44,8.0,1994-01-01,19000,서울특별시 노원구
2017-10-22 00:00:00,시영3차(라이프)아파트,34.44,13.0,1994-01-01,19150,서울특별시 노원구
2017-10-22 00:00:00,시영2단지(라이프)아파트,49.5,1.0,1994-01-01,25500,서울특별시 노원구
2017-10-23 00:00:00,태강아파트,49.6,13.0,1999-01-01,27500,서울특별시 노원구
2017-10-23 00:00:00,현대아파트,61.94,5.0,1984-01-01,32800,서울특별시 노원구
2017-10-23 00:00:00,비선아파트,48.93,10.0,1999-01-01,27800,서울특별시 노원구
2017-10-23 00:00:00,대동아파트,59.83,3.0,1999-01-01,28300,서울특별시 노원구
2017-10-24 00:00:00,현대성우아파트,59.98,9.0,2000-01-01,30000,서울특별시 노원구
2017-10-24 00:00:00,비선아파트,48.93,12.0,1999-01-01,29000,서울특별시 노원구
2017-10-24 00:00:00,비선아파트,48.6,7.0,1999-01-01,27000,서울특별시 노원구
2017-10-25 00:00:00,녹주아파트,84.7156,7.0,2002-01-01,33700,서울특별시 노원구
2017-10-25 00:00:00,청솔아파트8,84.65,2.0,2000-01-01,39000,서울특별시 노원구
2017-10-26 00:00:00,청솔아파트9,84.9,2.0,2000-01-01,42900,서울특별시 노원구
2017-10-26 00:00:00,주완위즈빌,73.36,5.0,2004-01-01,29000,서울특별시 노원구
2017-10-27 00:00:00,동신아파트,59.99,15.0,1999-01-01,28000,서울특별시 노원구
2017-10-27 00:00:00,공릉우성아파트,84.97,8.0,1995-01-01,39800,서울특별시 노원구
2017-10-27 00:00:00,태강아파트,49.6,5.0,1999-01-01,26300,서울특별시 노원구
2017-10-27 00:00:00,태강아파트,49.6,6.0,1999-01-01,28000,서울특별시 노원구
2017-10-28 00:00:00,건영장미아파트,84.88,11.0,1999-01-01,37000,서울특별시 노원구
2017-10-28 00:00:00,태강아파트,49.6,13.0,1999-01-01,29600,서울특별시 노원구
2017-10-28 00:00:00,태강아파트,49.6,11.0,1999-01-01,28400,서울특별시 노원구
2017-10-28 00:00:00,대동아파트,59.83,11.0,1999-01-01,29500,서울특별시 노원구
2017-10-28 00:00:00,대동아파트,59.83,8.0,1999-01-01,29500,서울특별시 노원구
2017-10-28 00:00:00,비선아파트,59.97,14.0,1999-01-01,34000,서울특별시 노원구
2017-10-28 00:00:00,건영장미아파트,59.87,7.0,1999-01-01,30400,서울특별시 노원구
2017-10-30 00:00:00,태강아파트,49.6,7.0,1999-01-01,28800,서울특별시 노원구
2017-10-30 00:00:00,현대성우아파트,84.96,14.0,2000-01-01,36500,서울특별시 노원구
2017-10-30 00:00:00,두산힐스빌아파트,60.0,6.0,2000-01-01,37500,서울특별시 노원구
2017-10-30 00:00:00,비선아파트,59.74,8.0,1999-01-01,34500,서울특별시 노원구
2017-10-30 00:00:00,태강아파트,49.6,6.0,1999-01-01,28200,서울특별시 노원구
2017-10-31 00:00:00,풍림아파트A,84.99,8.0,2001-01-01,46200,서울특별시 노원구
2017-10-31 00:00:00,670-7,17.27,12.0,2016-01-01,16500,서울특별시 노원구
2017-10-02 00:00:00,상계주공12(고층),41.3,12.0,1988-01-01,26000,서울특별시 노원구
2017-10-02 00:00:00,상계주공7(고층),79.07,15.0,1988-01-01,55000,서울특별시 노원구
2017-10-07 00:00:00,극동늘푸른,84.514,6.0,2000-01-01,40500,서울특별시 노원구
2017-10-09 00:00:00,동양엔파트,84.88,6.0,2003-01-01,52000,서울특별시 노원구
2017-10-10 00:00:00,상계주공10(고층),49.94,2.0,1988-01-01,34000,서울특별시 노원구
2017-10-10 00:00:00,청암1단지,84.8,8.0,2001-01-01,43000,서울특별시 노원구
2017-10-10 00:00:00,청암2단지,49.77,6.0,2001-01-01,26150,서울특별시 노원구
2017-10-10 00:00:00,상계주공9(고층),61.52,1.0,1988-01-01,35000,서울특별시 노원구
2017-10-10 00:00:00,코오롱,73.17,11.0,1997-01-01,40500,서울특별시 노원구
2017-10-10 00:00:00,동양엔파트,84.88,12.0,2003-01-01,51800,서울특별시 노원구
2017-10-10 00:00:00,은빛2단지,49.77,11.0,1998-01-01,40100,서울특별시 노원구
2017-10-10 00:00:00,상계주공14(고층),41.3,8.0,1989-01-01,26050,서울특별시 노원구
2017-10-11 00:00:00,은빛2단지,49.77,9.0,1998-01-01,28750,서울특별시 노원구
2017-10-11 00:00:00,수락산벨리체,114.92,14.0,2000-01-01,52700,서울특별시 노원구
2017-10-11 00:00:00,상계주공7(고층),79.07,15.0,1988-01-01,53000,서울특별시 노원구
2017-10-11 00:00:00,상계주공13(고층),45.9,4.0,1989-01-01,22000,서울특별시 노원구
2017-10-11 00:00:00,은빛1단지,39.7,11.0,1998-01-01,24900,서울특별시 노원구
2017-10-12 00:00:00,상계주공16(고층),45.77,6.0,1988-01-01,25000,서울특별시 노원구
2017-10-12 00:00:00,상계주공9(고층),49.94,2.0,1988-01-01,31000,서울특별시 노원구
2017-10-12 00:00:00,보람2단지,68.99,12.0,1988-01-01,36900,서울특별시 노원구
2017-10-12 00:00:00,보람2단지,68.99,3.0,1988-01-01,36000,서울특별시 노원구
2017-10-12 00:00:00,상계주공7(고층),45.55,15.0,1988-01-01,32000,서울특별시 노원구
2017-10-12 00:00:00,상계주공12(고층),49.94,3.0,1988-01-01,29400,서울특별시 노원구
2017-10-12 00:00:00,상계주공3(고층),84.2,10.0,1987-01-01,56500,서울특별시 노원구
2017-10-12 00:00:00,은빛2단지,59.95,15.0,1998-01-01,29900,서울특별시 노원구
2017-10-12 00:00:00,상록수1단지,53.65600000000001,3.0,2002-01-01,29000,서울특별시 노원구
2017-10-12 00:00:00,상계주공4(고층),37.46,9.0,1988-01-01,28900,서울특별시 노원구
2017-10-13 00:00:00,보람1단지,54.59,4.0,1988-01-01,29000,서울특별시 노원구
2017-10-13 00:00:00,상계주공3(고층),84.38,2.0,1987-01-01,56500,서울특별시 노원구
2017-10-13 00:00:00,보람1단지,44.33,14.0,1988-01-01,22000,서울특별시 노원구
2017-10-13 00:00:00,상계주공5(저층),31.98,3.0,1987-01-01,33000,서울특별시 노원구
2017-10-13 00:00:00,상계주공1(고층),68.86,13.0,1988-01-01,39700,서울특별시 노원구
2017-10-13 00:00:00,노원현대,84.78,5.0,1997-01-01,48000,서울특별시 노원구
2017-10-14 00:00:00,불암현대,84.9,2.0,1999-01-01,36150,서울특별시 노원구
2017-10-14 00:00:00,대동황토방,60.0,15.0,2001-01-01,37500,서울특별시 노원구
2017-10-14 00:00:00,은빛1단지,59.95,1.0,1998-01-01,28900,서울특별시 노원구
2017-10-14 00:00:00,상계2차중앙하이츠,59.82,13.0,1998-01-01,38000,서울특별시 노원구
2017-10-14 00:00:00,코오롱,59.94,12.0,1997-01-01,31800,서울특별시 노원구
2017-10-14 00:00:00,상계1차중앙하이츠,59.82,14.0,1997-01-01,37000,서울특별시 노원구
