거래일,아파트,전용면적,층,건축년도,거래금액,주소
2016-04-20,상계주공10(고층),45.9,7.0,1988-01-01,21300,서울특별시 노원구
2016-04-20,상계주공7(고층),41.3,3.0,1988-01-01,21500,서울특별시 노원구
2016-04-20,상계주공6(고층),59.39,6.0,1988-01-01,32800,서울특별시 노원구
2016-04-20,상계주공6(고층),58.01,7.0,1988-01-01,28300,서울특별시 노원구
2016-04-20,상계주공5(저층),31.98,4.0,1987-01-01,21000,서울특별시 노원구
2016-04-20,상계주공4(고층),41.3,7.0,1988-01-01,19500,서울특별시 노원구
2016-04-21,상계1차중앙하이츠,134.97,7.0,1997-01-01,49500,서울특별시 노원구
2016-04-21,상계주공2(고층),60.5,5.0,1987-01-01,24900,서울특별시 노원구
2016-04-21,상계주공1(고층),32.39,1.0,1988-01-01,14500,서울특별시 노원구
2016-04-21,은빛1단지,49.77,3.0,1998-01-01,24200,서울특별시 노원구
2016-04-21,은빛2단지,59.95,2.0,1998-01-01,26500,서울특별시 노원구
2016-04-21,상계주공7(고층),49.94,13.0,1988-01-01,29800,서울특별시 노원구
2016-04-21,상계주공12(고층),58.01,12.0,1988-01-01,28600,서울특별시 노원구
2016-04-21,상계주공11(고층),41.3,5.0,1988-01-01,19900,서울특별시 노원구
2016-04-21,보람1단지,54.59,3.0,1988-01-01,23500,서울특별시 노원구
2016-04-21,상계주공14(저층),71.89,2.0,1989-01-01,33250,서울특별시 노원구
2016-04-22,상계주공3(고층),58.01,2.0,1987-01-01,27000,서울특별시 노원구
2016-04-22,상계주공6(고층),41.3,1.0,1988-01-01,20000,서울특별시 노원구
2016-04-22,상계주공10(고층),68.86,14.0,1988-01-01,35500,서울특별시 노원구
2016-04-22,상계주공9(고층),66.56,15.0,1988-01-01,30900,서울특별시 노원구
2016-04-22,상계주공9(고층),61.52,11.0,1988-01-01,30000,서울특별시 노원구
2016-04-22,상계주공8(저층),31.95,3.0,1988-01-01,22500,서울특별시 노원구
2016-04-22,보람1단지,54.59,3.0,1988-01-01,23000,서울특별시 노원구
2016-04-22,한양,87.49,5.0,1988-01-01,38700,서울특별시 노원구
2016-04-22,극동늘푸른,59.958,4.0,2000-01-01,29950,서울특별시 노원구
2016-04-22,대동황토방,84.97,2.0,2001-01-01,34400,서울특별시 노원구
2016-04-22,건영,84.77,8.0,2003-01-01,29350,서울특별시 노원구
2016-04-22,상계주공2(고층),68.86,12.0,1987-01-01,30000,서울특별시 노원구
2016-04-22,은빛1단지,59.95,5.0,1998-01-01,28500,서울특별시 노원구
2016-04-22,상계주공7(고층),49.94,14.0,1988-01-01,31500,서울특별시 노원구
2016-04-22,상계주공7(고층),45.55,6.0,1988-01-01,24000,서울특별시 노원구
2016-04-22,상계주공10(고층),49.94,6.0,1988-01-01,26350,서울특별시 노원구
2016-04-23,상계주공5(저층),31.98,2.0,1987-01-01,21400,서울특별시 노원구
2016-04-23,상계주공6(고층),49.94,14.0,1988-01-01,24800,서울특별시 노원구
2016-04-23,상계주공9(고층),45.9,9.0,1988-01-01,19900,서울특별시 노원구
2016-04-23,상계주공9(고층),45.9,15.0,1988-01-01,18680,서울특별시 노원구
2016-04-23,상계주공9(고층),49.94,8.0,1988-01-01,25500,서울특별시 노원구
2016-04-23,한신2차,84.92,2.0,1988-01-01,31300,서울특별시 노원구
2016-04-23,현대하이츠,67.0,3.0,2004-01-01,16600,서울특별시 노원구
2016-04-23,청암2단지,59.96,12.0,2001-01-01,28200,서울특별시 노원구
2016-04-23,상계주공12(고층),41.3,10.0,1988-01-01,17900,서울특별시 노원구
2016-04-23,상계주공11(고층),58.01,14.0,1988-01-01,30700,서울특별시 노원구
2016-04-23,상계주공8(저층),38.52,1.0,1988-01-01,24400,서울특별시 노원구
2016-04-23,상계주공1(고층),41.3,1.0,1988-01-01,17000,서울특별시 노원구
2016-04-23,상계주공1(고층),58.01,12.0,1988-01-01,24900,서울특별시 노원구
2016-04-23,대림,93.75,15.0,1988-01-01,45000,서울특별시 노원구
2016-04-23,상계주공6(고층),58.01,2.0,1988-01-01,28900,서울특별시 노원구
2016-04-23,상계주공2(고층),58.01,4.0,1987-01-01,27000,서울특별시 노원구
2016-04-24,벽산,38.71,2.0,1989-01-01,16000,서울특별시 노원구
2016-04-24,두산,84.09,1.0,1994-01-01,33500,서울특별시 노원구
2016-04-24,대창센시티,84.8577,4.0,2002-01-01,34360,서울특별시 노원구
2016-04-25,상계주공5(저층),31.98,1.0,1987-01-01,22050,서울특별시 노원구
2016-04-25,상계주공2(고층),32.39,13.0,1987-01-01,17650,서울특별시 노원구
2016-04-25,상계주공12(고층),49.94,8.0,1988-01-01,24350,서울특별시 노원구
2016-04-25,상계대림,59.67,5.0,1989-01-01,24700,서울특별시 노원구
2016-04-25,상계주공13(고층),45.9,10.0,1989-01-01,17800,서울특별시 노원구
2016-04-25,상계주공6(고층),41.3,6.0,1988-01-01,22000,서울특별시 노원구
2016-04-25,상계주공6(고층),41.3,3.0,1988-01-01,21000,서울특별시 노원구
2016-04-25,상계1차중앙하이츠,59.82,12.0,1997-01-01,30500,서울특별시 노원구
2016-04-25,상계주공7(고층),41.3,7.0,1988-01-01,21700,서울특별시 노원구
2016-04-25,상계주공6(고층),58.01,5.0,1988-01-01,28800,서울특별시 노원구
2016-04-25,상계주공4(고층),59.2,1.0,1988-01-01,26950,서울특별시 노원구
2016-04-25,상계주공4(고층),84.2,3.0,1988-01-01,38900,서울특별시 노원구
2016-04-25,상계주공1(고층),49.94,14.0,1988-01-01,22300,서울특별시 노원구
2016-04-25,은빛1단지,39.69,1.0,1998-01-01,17000,서울특별시 노원구
2016-04-26,상계주공3(고층),58.01,8.0,1987-01-01,31300,서울특별시 노원구
2016-04-26,상계주공6(고층),58.01,6.0,1988-01-01,32000,서울특별시 노원구
2016-04-26,보람1단지,44.33,4.0,1988-01-01,19000,서울특별시 노원구
2016-04-26,상계대림,59.67,4.0,1989-01-01,25380,서울특별시 노원구
2016-04-26,벽산,46.8,14.0,1989-01-01,18000,서울특별시 노원구
2016-04-26,상계주공14(고층),59.39,6.0,1989-01-01,27000,서울특별시 노원구
2016-04-26,상계주공14(고층),45.9,13.0,1989-01-01,18300,서울특별시 노원구
2016-04-26,상계주공1(고층),49.94,2.0,1988-01-01,22000,서울특별시 노원구
2016-04-26,우림루미아트1,84.887,11.0,2004-01-01,40300,서울특별시 노원구
2016-04-26,상계주공9(고층),45.55,8.0,1988-01-01,20700,서울특별시 노원구
2016-04-26,상계주공1(고층),58.01,7.0,1988-01-01,27750,서울특별시 노원구
2016-04-26,한신4차,84.84,7.0,1995-01-01,30000,서울특별시 노원구
2016-04-26,두산,51.66,13.0,1994-01-01,21200,서울특별시 노원구
2016-04-26,은빛1단지,49.77,1.0,1998-01-01,21000,서울특별시 노원구
2016-04-26,수락산벨리체,114.92,6.0,2000-01-01,46500,서울특별시 노원구
2016-04-26,상계주공8(저층),38.52,5.0,1988-01-01,25000,서울특별시 노원구
2016-04-26,상계주공7(고층),45.9,13.0,1988-01-01,24800,서울특별시 노원구
2016-04-26,상계주공3(고층),73.94,14.0,1987-01-01,38500,서울특별시 노원구
2016-04-27,상계주공6(고층),59.39,6.0,1988-01-01,28000,서울특별시 노원구
2016-04-27,상계주공2(고층),41.3,2.0,1987-01-01,20000,서울특별시 노원구
2016-04-27,상계주공11(고층),49.94,5.0,1988-01-01,26400,서울특별시 노원구
2016-04-27,상계주공10(고층),45.9,1.0,1988-01-01,20400,서울특별시 노원구
2016-04-27,상계주공10(고층),45.9,8.0,1988-01-01,21400,서울특별시 노원구
2016-04-27,상계주공8(저층),31.95,4.0,1988-01-01,22200,서울특별시 노원구
2016-04-27,상계대림,59.67,12.0,1989-01-01,24900,서울특별시 노원구
2016-04-27,상계주공14(고층),41.3,10.0,1989-01-01,17900,서울특별시 노원구
2016-04-27,상계주공14(고층),59.39,11.0,1989-01-01,28000,서울특별시 노원구
2016-04-27,벽산,46.8,9.0,1989-01-01,18450,서울특별시 노원구
2016-04-27,상계신동아,84.99,3.0,1995-01-01,31800,서울특별시 노원구
2016-04-27,상계주공6(고층),59.28,1.0,1988-01-01,28000,서울특별시 노원구
2016-04-27,수락리버시티3단지,84.69,2.0,2009-01-01,37300,서울특별시 노원구
2016-04-27,대동황토방,60.0,16.0,2001-01-01,30900,서울특별시 노원구
2016-04-27,상계주공7(고층),49.94,7.0,1988-01-01,31500,서울특별시 노원구
2016-04-27,상계주공6(고층),59.39,7.0,1988-01-01,31000,서울특별시 노원구
2016-04-27,상계주공4(고층),41.3,11.0,1988-01-01,20800,서울특별시 노원구
2016-04-27,두산,51.66,14.0,1994-01-01,22450,서울특별시 노원구
2016-04-27,두산,41.85,10.0,1994-01-01,19100,서울특별시 노원구
2016-04-27,상계주공6(고층),41.3,9.0,1988-01-01,21500,서울특별시 노원구
2016-04-27,상계주공6(고층),58.01,4.0,1988-01-01,28000,서울특별시 노원구
2016-04-28,상계주공13(고층),45.9,4.0,1989-01-01,17580,서울특별시 노원구
2016-04-28,상계주공4(고층),49.94,14.0,1988-01-01,26500,서울특별시 노원구
2016-04-28,상계주공8(저층),38.52,2.0,1988-01-01,25000,서울특별시 노원구
2016-04-28,상계주공7(고층),45.77,3.0,1988-01-01,23400,서울특별시 노원구
2016-04-28,상계주공16(고층),45.77,11.0,1988-01-01,18000,서울특별시 노원구
2016-04-28,상계주공2(고층),41.3,5.0,1987-01-01,21500,서울특별시 노원구
2016-04-28,상계1차중앙하이츠,84.6,3.0,1997-01-01,39500,서울특별시 노원구
2016-04-28,보람2단지,68.99,12.0,1988-01-01,28800,서울특별시 노원구
2016-04-28,동아불암,84.9,6.0,1999-01-01,35000,서울특별시 노원구
2016-04-28,현대4차,84.99,13.0,1995-01-01,28500,서울특별시 노원구
2016-04-28,상계주공13(고층),45.9,4.0,1989-01-01,18300,서울특별시 노원구
2016-04-28,우림루미아트1,114.747,4.0,2004-01-01,43000,서울특별시 노원구
2016-04-29,수락리버시티3단지,84.81,9.0,2009-01-01,36000,서울특별시 노원구
2016-04-29,상계주공4(고층),49.94,2.0,1988-01-01,25200,서울특별시 노원구
2016-04-29,상계불암대림,59.22,12.0,2000-01-01,27400,서울특별시 노원구
2016-04-29,상계현대3차,84.96,3.0,1999-01-01,34800,서울특별시 노원구
2016-04-29,미도,87.57,10.0,1988-01-01,38700,서울특별시 노원구
2016-04-29,상계현대1차,83.92,7.0,1993-01-01,31000,서울특별시 노원구
2016-04-29,상계주공13(고층),45.55,8.0,1989-01-01,18300,서울특별시 노원구
2016-04-29,상계주공13(고층),45.55,13.0,1989-01-01,18500,서울특별시 노원구
2016-04-29,보람1단지,44.33,8.0,1988-01-01,21000,서울특별시 노원구
2016-04-29,한신1차,53.96,7.0,1987-01-01,23700,서울특별시 노원구
2016-04-29,상계주공9(고층),49.94,8.0,1988-01-01,25500,서울특별시 노원구
2016-04-29,보람1단지,44.33,6.0,1988-01-01,20500,서울특별시 노원구
2016-04-29,상계주공2(고층),58.01,1.0,1987-01-01,27000,서울특별시 노원구
2016-04-29,상계주공5(저층),31.98,3.0,1987-01-01,22000,서울특별시 노원구
2016-04-29,상계주공4(고층),59.28,13.0,1988-01-01,29750,서울특별시 노원구
2016-04-30,상계주공3(고층),38.0,9.0,1988-01-01,21150,서울특별시 노원구
2016-04-30,충효파크타운,83.0,2.0,2006-01-01,25500,서울특별시 노원구
2016-04-30,동양엔파트,84.88,6.0,2003-01-01,49500,서울특별시 노원구
2016-04-30,수락리버시티3단지,84.88,13.0,2009-01-01,39500,서울특별시 노원구
2016-04-30,상계주공11(고층),79.07,9.0,1988-01-01,40500,서울특별시 노원구
2016-04-30,상계주공10(고층),45.77,7.0,1988-01-01,22200,서울특별시 노원구
2016-04-30,상계주공4(고층),32.39,3.0,1988-01-01,16000,서울특별시 노원구
2016-04-30,상계주공4(고층),62.1,23.0,1988-01-01,30400,서울특별시 노원구
2016-04-30,상계현대3차,84.96,7.0,1999-01-01,33800,서울특별시 노원구
2016-04-30,금호타운,84.54,8.0,1995-01-01,28850,서울특별시 노원구
2016-04-30,상계주공5(저층),31.98,5.0,1987-01-01,21100,서울특별시 노원구
2016-04-30,상계주공12(고층),41.3,9.0,1988-01-01,20500,서울특별시 노원구
2016-04-30,상계주공12(고층),49.94,4.0,1988-01-01,25400,서울특별시 노원구
2016-04-30,상계주공11(고층),79.07,11.0,1988-01-01,41500,서울특별시 노원구
2016-04-30,상계대림,84.91,13.0,1989-01-01,34000,서울특별시 노원구
2016-04-30,상계주공14(고층),45.55,7.0,1989-01-01,19000,서울특별시 노원구
2016-04-30,상계주공16(고층),45.77,13.0,1988-01-01,19000,서울특별시 노원구
2016-04-30,상계대림,84.91,14.0,1989-01-01,33000,서울특별시 노원구
2016-04-30,상계2차중앙하이츠,84.6,3.0,1998-01-01,39500,서울특별시 노원구
2016-04-01,초안2,59.85,6.0,1997-01-01,23000,서울특별시 노원구
2016-04-01,성북역신도브래뉴,84.8437,7.0,2005-01-01,37000,서울특별시 노원구
2016-04-01,미성,50.14,7.0,1986-01-01,25600,서울특별시 노원구
2016-04-01,유원,59.93,4.0,1998-01-01,22500,서울특별시 노원구
2016-04-02,미성,33.28,1.0,1986-01-01,19700,서울특별시 노원구
2016-04-02,한진한화그랑빌,139.08,2.0,2002-01-01,45800,서울특별시 노원구
2016-04-02,성원(사슴4),39.6,6.0,1995-01-01,16500,서울특별시 노원구
2016-04-02,미성,33.28,4.0,1986-01-01,21000,서울특별시 노원구
2016-04-02,주공2,38.64,14.0,1992-01-01,14700,서울특별시 노원구
2016-04-03,미륭,51.48,5.0,1986-01-01,27400,서울특별시 노원구
2016-04-03,대동,59.76,9.0,1997-01-01,25000,서울특별시 노원구
2016-04-04,삼호3,59.22,5.0,1986-01-01,30400,서울특별시 노원구
2016-04-04,롯데캐슬루나,84.985,7.0,2006-01-01,42000,서울특별시 노원구
2016-04-04,초안2,39.6,11.0,1997-01-01,16000,서울특별시 노원구
2016-04-04,삼호3,59.22,5.0,1986-01-01,30900,서울특별시 노원구
2016-04-04,주공2,38.64,5.0,1992-01-01,14400,서울특별시 노원구
2016-04-04,한진한화그랑빌,84.97,15.0,2002-01-01,40000,서울특별시 노원구
2016-04-05,동신,91.91,1.0,1983-01-01,29400,서울특별시 노원구
2016-04-05,주공2,44.52,12.0,1992-01-01,18000,서울특별시 노원구
2016-04-05,주공2,44.52,13.0,1992-01-01,18000,서울특별시 노원구
2016-04-05,성북맨션,65.42,1.0,1976-01-01,22000,서울특별시 노원구
2016-04-06,롯데캐슬루나,127.032,4.0,2006-01-01,53500,서울특별시 노원구
2016-04-06,롯데캐슬루나,84.985,7.0,2006-01-01,45900,서울특별시 노원구
2016-04-06,월계역신도브래뉴,84.5133,2.0,2005-01-01,34400,서울특별시 노원구
2016-04-06,성원(사슴4),49.92,7.0,1995-01-01,20700,서울특별시 노원구
2016-04-06,주공2,38.64,8.0,1992-01-01,15100,서울특별시 노원구
2016-04-07,청백4,59.4,12.0,1998-01-01,27000,서울특별시 노원구
2016-04-07,초안2,39.6,11.0,1997-01-01,16000,서울특별시 노원구
2016-04-07,주공2,38.64,10.0,1992-01-01,17000,서울특별시 노원구
2016-04-07,주공2,38.64,4.0,1992-01-01,14300,서울특별시 노원구
2016-04-07,삼창,56.59,3.0,1984-01-01,23000,서울특별시 노원구
2016-04-08,삼호3,59.22,9.0,1986-01-01,30000,서울특별시 노원구
2016-04-08,미륭,51.48,3.0,1986-01-01,25750,서울특별시 노원구
2016-04-08,주공2,38.64,2.0,1992-01-01,14600,서울특별시 노원구
2016-04-08,삼창,56.59,7.0,1984-01-01,22000,서울특별시 노원구
2016-04-08,미륭,51.48,9.0,1986-01-01,26800,서울특별시 노원구
2016-04-09,꿈의숲 SK VIEW,59.96,3.0,2016-01-01,38000,서울특별시 노원구
2016-04-09,꿈의숲 SK VIEW,59.96,17.0,2016-01-01,38000,서울특별시 노원구
2016-04-09,한진한화그랑빌,84.97,10.0,2002-01-01,40000,서울특별시 노원구
2016-04-09,삼호4,50.18,10.0,1987-01-01,22500,서울특별시 노원구
2016-04-10,초안2,39.6,2.0,1997-01-01,15800,서울특별시 노원구
2016-04-10,성원(사슴4),39.6,7.0,1995-01-01,17300,서울특별시 노원구
2016-04-10,미성,50.14,5.0,1986-01-01,24950,서울특별시 노원구
2016-04-11,사슴3,33.18,1.0,1995-01-01,14200,서울특별시 노원구
2016-04-11,삼호3,59.22,11.0,1986-01-01,29000,서울특별시 노원구
2016-04-11,초안산쌍용스윗닷홈,84.69,2.0,2006-01-01,35800,서울특별시 노원구
2016-04-11,미성,50.14,1.0,1986-01-01,24300,서울특별시 노원구
2016-04-11,미성,50.14,5.0,1986-01-01,24850,서울특별시 노원구
2016-04-11,청백3,49.77,1.0,1998-01-01,20500,서울특별시 노원구
2016-04-12,한진한화그랑빌,84.97,27.0,2002-01-01,38750,서울특별시 노원구
2016-04-12,롯데캐슬루나,84.985,11.0,2006-01-01,45500,서울특별시 노원구
2016-04-12,롯데캐슬루나,127.032,10.0,2006-01-01,56500,서울특별시 노원구
2016-04-12,풍림아이원,59.149,22.0,2005-01-01,37500,서울특별시 노원구
2016-04-12,청백3,39.84,3.0,1998-01-01,16400,서울특별시 노원구
2016-04-12,미성,33.28,1.0,1986-01-01,19500,서울특별시 노원구
2016-04-13,세양청마루,84.95700000000002,15.0,2005-01-01,35000,서울특별시 노원구
2016-04-13,삼호4,50.18,10.0,1987-01-01,22000,서울특별시 노원구
2016-04-13,주공2,44.94,4.0,1993-01-01,17700,서울특별시 노원구
2016-04-13,성원(사슴4),49.92,15.0,1995-01-01,21500,서울특별시 노원구
2016-04-13,성북맨션,65.35,4.0,1976-01-01,24400,서울특별시 노원구
2016-04-13,한진한화그랑빌,84.97,8.0,2002-01-01,40700,서울특별시 노원구
2016-04-13,한진한화그랑빌,84.97,17.0,2002-01-01,39500,서울특별시 노원구
2016-04-13,사슴3,39.6,9.0,1995-01-01,18200,서울특별시 노원구
2016-04-13,초안산쌍용스윗닷홈,59.92,7.0,2006-01-01,30500,서울특별시 노원구
2016-04-13,한진한화그랑빌,84.97,5.0,2002-01-01,44000,서울특별시 노원구
2016-04-14,한진한화그랑빌,114.97,3.0,2002-01-01,45600,서울특별시 노원구
2016-04-14,초안2,39.6,9.0,1997-01-01,16500,서울특별시 노원구
2016-04-14,삼호3,59.22,13.0,1986-01-01,31400,서울특별시 노원구
2016-04-14,청백3,49.77,11.0,1998-01-01,22000,서울특별시 노원구
2016-04-14,대우,99.98,1.0,1998-01-01,36200,서울특별시 노원구
2016-04-15,주공2,38.64,10.0,1993-01-01,15000,서울특별시 노원구
2016-04-15,성원(사슴4),39.6,8.0,1995-01-01,16800,서울특별시 노원구
2016-04-15,성원(사슴4),49.92,12.0,1995-01-01,22400,서울특별시 노원구
2016-04-15,성원(사슴4),39.6,2.0,1995-01-01,15500,서울특별시 노원구
2016-04-15,삼호3,59.22,6.0,1986-01-01,30100,서울특별시 노원구
2016-04-16,장은하이빌,55.7153,5.0,2002-01-01,26300,서울특별시 노원구
2016-04-16,풍림아이원,84.303,21.0,2005-01-01,43000,서울특별시 노원구
2016-04-16,한진한화그랑빌,84.97,25.0,2002-01-01,43800,서울특별시 노원구
2016-04-16,한진한화그랑빌,84.97,1.0,2002-01-01,37500,서울특별시 노원구
2016-04-16,한진한화그랑빌,59.94,2.0,2002-01-01,33700,서울특별시 노원구
2016-04-16,청백4,59.4,5.0,1998-01-01,25200,서울특별시 노원구
2016-04-16,한진한화그랑빌,59.94,13.0,2002-01-01,35000,서울특별시 노원구
2016-04-16,유원,84.93,11.0,1998-01-01,27900,서울특별시 노원구
2016-04-17,풍림아이원,59.149,20.0,2005-01-01,37000,서울특별시 노원구
2016-04-18,한진한화그랑빌,84.97,14.0,2002-01-01,41400,서울특별시 노원구
2016-04-18,한진한화그랑빌,84.97,21.0,2002-01-01,41850,서울특별시 노원구
2016-04-18,한진한화그랑빌,84.97,12.0,2002-01-01,42000,서울특별시 노원구
2016-04-18,삼호3,59.22,13.0,1986-01-01,30500,서울특별시 노원구
2016-04-18,동원베네스트,59.854,11.0,2005-01-01,30400,서울특별시 노원구
2016-04-18,현대,59.95,8.0,2000-01-01,30500,서울특별시 노원구
2016-04-18,미성,50.14,9.0,1986-01-01,25200,서울특별시 노원구
2016-04-19,성원(사슴4),39.6,8.0,1995-01-01,16750,서울특별시 노원구
2016-04-19,한진한화그랑빌,139.08,2.0,2002-01-01,45500,서울특별시 노원구
2016-04-20,청백3,39.84,12.0,1998-01-01,17000,서울특별시 노원구
2016-04-20,주공2,58.65,3.0,1992-01-01,24600,서울특별시 노원구
2016-04-20,동원베네스트,84.62700000000002,2.0,2005-01-01,34000,서울특별시 노원구
2016-04-20,미성,33.28,5.0,1986-01-01,19900,서울특별시 노원구
2016-04-20,삼창,77.84,6.0,1984-01-01,28250,서울특별시 노원구
2016-04-21,현대,59.95,15.0,2000-01-01,30800,서울특별시 노원구
2016-04-21,사슴3,33.18,5.0,1995-01-01,12500,서울특별시 노원구
2016-04-21,한진한화그랑빌,84.97,13.0,2002-01-01,40250,서울특별시 노원구
2016-04-21,주공2,84.815,3.0,1992-01-01,32500,서울특별시 노원구
2016-04-22,청백3,39.84,9.0,1998-01-01,16700,서울특별시 노원구
2016-04-22,현대,114.99,16.0,2000-01-01,45000,서울특별시 노원구
2016-04-22,대동,59.76,6.0,1997-01-01,26800,서울특별시 노원구
2016-04-22,풍림아이원,84.303,2.0,2005-01-01,40000,서울특별시 노원구
2016-04-23,미성,50.14,4.0,1986-01-01,25300,서울특별시 노원구
2016-04-23,동신,71.21,1.0,1983-01-01,23000,서울특별시 노원구
2016-04-23,미성,33.28,3.0,1986-01-01,20000,서울특별시 노원구
2016-04-23,한진한화그랑빌,84.97,10.0,2002-01-01,41500,서울특별시 노원구
2016-04-23,미성,33.28,3.0,1986-01-01,20200,서울특별시 노원구
2016-04-23,대동,59.76,4.0,1997-01-01,25000,서울특별시 노원구
2016-04-24,미륭,51.48,7.0,1986-01-01,26400,서울특별시 노원구
2016-04-25,한진한화그랑빌,114.97,19.0,2002-01-01,45000,서울특별시 노원구
2016-04-25,사슴3,33.18,7.0,1995-01-01,15400,서울특별시 노원구
2016-04-25,한진한화그랑빌,59.94,9.0,2002-01-01,35000,서울특별시 노원구
2016-04-25,한진한화그랑빌,59.94,3.0,2002-01-01,34000,서울특별시 노원구
2016-04-25,한진한화그랑빌,114.97,21.0,2002-01-01,44200,서울특별시 노원구
2016-04-26,동신,71.21,1.0,1983-01-01,23200,서울특별시 노원구
2016-04-26,청백4,49.77,12.0,1998-01-01,20800,서울특별시 노원구
2016-04-26,한진한화그랑빌,59.94,10.0,2002-01-01,35800,서울특별시 노원구
2016-04-26,성원(사슴4),49.92,5.0,1995-01-01,21900,서울특별시 노원구
2016-04-27,한진한화그랑빌,84.97,15.0,2002-01-01,41200,서울특별시 노원구
2016-04-27,서광,84.61,6.0,1994-01-01,33000,서울특별시 노원구
2016-04-27,삼호3,59.22,13.0,1986-01-01,29500,서울특별시 노원구
2016-04-27,삼호4,50.18,10.0,1987-01-01,22500,서울특별시 노원구
2016-04-28,한진한화그랑빌,84.97,20.0,2002-01-01,42800,서울특별시 노원구
2016-04-28,미성,50.14,13.0,1986-01-01,25000,서울특별시 노원구
2016-04-28,사슴3,33.18,2.0,1995-01-01,14400,서울특별시 노원구
2016-04-28,초안1,59.85,1.0,1998-01-01,20000,서울특별시 노원구
2016-04-28,초안1,39.6,5.0,1998-01-01,14800,서울특별시 노원구
2016-04-29,미성,33.28,1.0,1986-01-01,19600,서울특별시 노원구
2016-04-30,주공2,59.97,13.0,1992-01-01,26500,서울특별시 노원구
2016-04-30,주공2,38.64,3.0,1992-01-01,14900,서울특별시 노원구
2016-04-30,사슴3,33.18,13.0,1995-01-01,15400,서울특별시 노원구
2016-04-30,현대,84.98,12.0,2000-01-01,37500,서울특별시 노원구
2016-04-30,미성,33.28,4.0,1986-01-01,20000,서울특별시 노원구
2016-04-30,청백4,49.77,14.0,1998-01-01,20500,서울특별시 노원구
2016-04-30,성원(사슴4),39.6,15.0,1995-01-01,15200,서울특별시 노원구
2016-04-01,주공6,44.1,1.0,1993-01-01,18250,서울특별시 노원구
2016-04-01,비콘드림힐(602),84.985,1.0,2005-01-01,35500,서울특별시 노원구
2016-04-01,중계무지개,39.96,10.0,1991-01-01,17800,서울특별시 노원구
2016-04-02,금호타운(583),84.98,4.0,1997-01-01,37500,서울특별시 노원구
2016-04-02,중계그린1단지,49.85,6.0,1990-01-01,25800,서울특별시 노원구
2016-04-02,중계그린1단지,49.5,8.0,1990-01-01,26300,서울특별시 노원구
2016-04-02,삼성,59.9,5.0,1999-01-01,28500,서울특별시 노원구
2016-04-02,양지마을(대림)2,114.81,15.0,1999-01-01,53000,서울특별시 노원구
2016-04-02,건영2,84.96,11.0,1991-01-01,39400,서울특별시 노원구
2016-04-02,중계무지개,49.54,14.0,1991-01-01,24300,서울특별시 노원구
2016-04-02,염광,59.34,9.0,1996-01-01,29500,서울특별시 노원구
2016-04-02,중계현대2,84.34,4.0,1991-01-01,36900,서울특별시 노원구
2016-04-02,중계무지개,49.54,8.0,1991-01-01,25750,서울특별시 노원구
2016-04-02,상아,72.73,8.0,1989-01-01,38000,서울특별시 노원구
2016-04-02,주공2,44.52,11.0,1992-01-01,17500,서울특별시 노원구
2016-04-04,중계3벽산,59.88,7.0,1999-01-01,29000,서울특별시 노원구
2016-04-04,경남,50.97,11.0,1989-01-01,26700,서울특별시 노원구
2016-04-04,중계무지개,49.89,12.0,1991-01-01,25650,서울특별시 노원구
2016-04-04,주공2,44.52,13.0,1992-01-01,17300,서울특별시 노원구
2016-04-04,중계그린1단지,39.91,9.0,1990-01-01,19100,서울특별시 노원구
2016-04-04,경남아너스빌,105.5954,9.0,2002-01-01,48800,서울특별시 노원구
2016-04-04,주공4,84.79,10.0,1991-01-01,37500,서울특별시 노원구
2016-04-04,경남,74.2,14.0,1989-01-01,39500,서울특별시 노원구
2016-04-04,중앙하이츠,84.21,7.0,1998-01-01,33000,서울특별시 노원구
2016-04-04,중계무지개,39.96,7.0,1991-01-01,18400,서울특별시 노원구
2016-04-04,중계그린1단지,39.91,12.0,1990-01-01,19000,서울특별시 노원구
2016-04-05,현대(6차),84.98,10.0,1999-01-01,40300,서울특별시 노원구
2016-04-05,중계그린1단지,49.5,5.0,1990-01-01,24800,서울특별시 노원구
2016-04-05,건영3,84.9,11.0,1995-01-01,54500,서울특별시 노원구
2016-04-05,주공5,44.52,11.0,1992-01-01,20400,서울특별시 노원구
2016-04-05,양지마을(대림)2,84.84,21.0,1999-01-01,46100,서울특별시 노원구
2016-04-05,중앙하이츠,84.98,14.0,1998-01-01,35400,서울특별시 노원구
2016-04-06,주공7,44.1,3.0,1993-01-01,17800,서울특별시 노원구
2016-04-06,건영3,84.9,5.0,1995-01-01,53600,서울특별시 노원구
2016-04-07,주공5,44.94,10.0,1992-01-01,19500,서울특별시 노원구
2016-04-07,중앙하이츠,84.21,7.0,1998-01-01,38900,서울특별시 노원구
2016-04-07,중계3벽산,59.88,18.0,1999-01-01,29000,서울특별시 노원구
2016-04-07,롯데(505),129.91,13.0,1989-01-01,56500,서울특별시 노원구
2016-04-07,주공2,44.52,5.0,1992-01-01,17300,서울특별시 노원구
2016-04-07,주공5,38.64,10.0,1992-01-01,16500,서울특별시 노원구
2016-04-07,주공2,44.52,9.0,1992-01-01,17200,서울특별시 노원구
2016-04-07,청구(366),115.47,11.0,1993-01-01,60000,서울특별시 노원구
2016-04-08,금호타운(583),84.98,5.0,1997-01-01,38000,서울특별시 노원구
2016-04-08,주공5,44.52,6.0,1992-01-01,17800,서울특별시 노원구
