기준_날짜,대여소ID,대여건수,반납건수,반납-대여
2023-03-23,ST-1923,0,2,2
2023-03-23,ST-1926,0,2,2
2023-03-23,ST-201,0,2,2
2023-03-23,ST-203,0,2,2
2023-03-23,ST-2031,0,2,2
2023-03-23,ST-2040,0,2,2
2023-03-23,ST-2063,0,2,2
2023-03-23,ST-2067,0,2,2
2023-03-23,ST-2073,0,2,2
2023-03-23,ST-2077,0,2,2
2023-03-23,ST-210,0,2,2
2023-03-23,ST-2125,0,2,2
2023-03-23,ST-2132,0,4,4
2023-03-23,ST-214,0,2,2
2023-03-23,ST-2146,0,2,2
2023-03-23,ST-2178,0,2,2
2023-03-23,ST-2182,0,2,2
2023-03-23,ST-2227,0,2,2
2023-03-23,ST-2229,0,2,2
2023-03-23,ST-2273,0,2,2
2023-03-23,ST-2285,0,4,4
2023-03-23,ST-2290,0,8,8
2023-03-23,ST-2292,0,2,2
2023-03-23,ST-2299,0,4,4
2023-03-23,ST-2300,0,4,4
2023-03-23,ST-2370,0,2,2
2023-03-23,ST-2406,0,6,6
2023-03-23,ST-2427,0,2,2
2023-03-23,ST-2428,0,2,2
2023-03-23,ST-2441,0,2,2
2023-03-23,ST-2450,0,4,4
2023-03-23,ST-2455,0,2,2
2023-03-23,ST-2500,0,6,6
2023-03-23,ST-2505,0,2,2
2023-03-23,ST-2527,0,4,4
2023-03-23,ST-2533,0,2,2
2023-03-23,ST-256,0,8,8
2023-03-23,ST-2565,0,2,2
2023-03-23,ST-2583,0,2,2
2023-03-23,ST-2594,0,6,6
2023-03-23,ST-26,0,2,2
2023-03-23,ST-260,0,2,2
2023-03-23,ST-2601,0,2,2
2023-03-23,ST-2602,0,4,4
2023-03-23,ST-2603,0,2,2
2023-03-23,ST-2610,0,2,2
2023-03-23,ST-2630,0,6,6
2023-03-23,ST-2636,0,2,2
2023-03-23,ST-2659,0,2,2
2023-03-23,ST-267,0,4,4
2023-03-23,ST-2693,0,2,2
2023-03-23,ST-2716,0,2,2
2023-03-23,ST-2718,0,6,6
2023-03-23,ST-2731,0,2,2
2023-03-23,ST-2749,0,2,2
2023-03-23,ST-277,0,2,2
2023-03-23,ST-2791,0,2,2
2023-03-23,ST-2806,0,2,2
2023-03-23,ST-2813,0,2,2
2023-03-23,ST-2827,0,2,2
2023-03-23,ST-2833,0,2,2
2023-03-23,ST-2839,0,4,4
2023-03-23,ST-2866,0,2,2
2023-03-23,ST-2905,0,8,8
2023-03-23,ST-2915,0,2,2
2023-03-23,ST-2921,0,2,2
2023-03-23,ST-2922,0,4,4
2023-03-23,ST-2924,0,2,2
2023-03-23,ST-2934,0,2,2
2023-03-23,ST-2952,0,2,2
2023-03-23,ST-2956,0,2,2
2023-03-23,ST-296,0,2,2
2023-03-23,ST-2986,0,2,2
2023-03-23,ST-3049,0,2,2
2023-03-23,ST-3060,0,6,6
2023-03-23,ST-3064,0,4,4
2023-03-23,ST-3070,0,4,4
2023-03-23,ST-3077,0,4,4
2023-03-23,ST-3086,0,2,2
2023-03-23,ST-3101,0,2,2
2023-03-23,ST-3104,0,2,2
2023-03-23,ST-3122,0,4,4
2023-03-23,ST-3131,0,2,2
2023-03-23,ST-3158,0,2,2
2023-03-23,ST-3177,0,2,2
2023-03-23,ST-3179,0,2,2
2023-03-23,ST-324,0,2,2
2023-03-23,ST-386,0,4,4
2023-03-23,ST-396,0,4,4
2023-03-23,ST-404,0,2,2
2023-03-23,ST-416,0,2,2
2023-03-23,ST-494,0,2,2
2023-03-23,ST-502,0,2,2
2023-03-23,ST-52,0,2,2
2023-03-23,ST-546,0,2,2
2023-03-23,ST-547,0,6,6
2023-03-23,ST-550,0,2,2
2023-03-23,ST-561,0,4,4
2023-03-23,ST-570,0,4,4
2023-03-23,ST-571,0,2,2
2023-03-23,ST-577,0,2,2
2023-03-23,ST-585,0,2,2
2023-03-23,ST-600,0,4,4
2023-03-23,ST-603,0,2,2
2023-03-23,ST-606,0,4,4
2023-03-23,ST-608,0,2,2
2023-03-23,ST-614,0,2,2
2023-03-23,ST-646,0,2,2
2023-03-23,ST-650,0,4,4
2023-03-23,ST-651,0,2,2
2023-03-23,ST-700,0,2,2
2023-03-23,ST-72,0,2,2
2023-03-23,ST-735,0,6,6
2023-03-23,ST-753,0,2,2
2023-03-23,ST-761,0,2,2
2023-03-23,ST-772,0,4,4
2023-03-23,ST-783,0,4,4
2023-03-23,ST-794,0,4,4
2023-03-23,ST-799,0,6,6
2023-03-23,ST-804,0,2,2
2023-03-23,ST-814,0,2,2
2023-03-23,ST-821,0,2,2
2023-03-23,ST-822,0,2,2
2023-03-23,ST-823,0,2,2
2023-03-23,ST-825,0,2,2
2023-03-23,ST-847,0,2,2
2023-03-23,ST-850,0,2,2
2023-03-23,ST-860,0,2,2
2023-03-23,ST-892,0,2,2
2023-03-23,ST-894,0,2,2
2023-03-23,ST-896,0,2,2
2023-03-23,ST-903,0,2,2
2023-03-23,ST-908,0,2,2
2023-03-23,ST-913,0,2,2
2023-03-23,ST-914,0,2,2
2023-03-23,ST-924,0,2,2
2023-03-23,ST-935,0,2,2
2023-03-23,ST-94,0,2,2
2023-03-23,ST-946,0,2,2
2023-03-23,ST-948,0,2,2
2023-03-23,ST-953,0,2,2
2023-03-23,ST-961,0,2,2
2023-03-23,ST-963,0,2,2
2023-03-23,ST-970,0,2,2
2023-03-24,ST-1045,0,2,2
2023-03-24,ST-1046,0,2,2
2023-03-24,ST-1054,0,2,2
2023-03-24,ST-1072,0,2,2
2023-03-24,ST-1077,0,2,2
2023-03-24,ST-1079,0,2,2
2023-03-24,ST-1084,0,2,2
2023-03-24,ST-1088,0,2,2
2023-03-24,ST-1099,0,4,4
2023-03-24,ST-1118,0,2,2
2023-03-24,ST-1123,0,2,2
2023-03-24,ST-1131,0,2,2
2023-03-24,ST-1135,0,2,2
2023-03-24,ST-116,0,2,2
2023-03-24,ST-117,0,2,2
2023-03-24,ST-118,0,2,2
2023-03-24,ST-119,0,2,2
2023-03-24,ST-1207,0,2,2
2023-03-24,ST-1213,0,2,2
2023-03-24,ST-125,0,2,2
2023-03-24,ST-1278,0,2,2
2023-03-24,ST-1285,0,2,2
2023-03-24,ST-1326,0,4,4
2023-03-24,ST-1333,0,2,2
2023-03-24,ST-134,0,4,4
2023-03-24,ST-1342,0,2,2
2023-03-24,ST-1348,0,2,2
2023-03-24,ST-1369,0,2,2
2023-03-24,ST-1370,0,2,2
2023-03-24,ST-1379,0,2,2
2023-03-24,ST-1381,0,2,2
2023-03-24,ST-1383,0,2,2
2023-03-24,ST-1432,0,4,4
2023-03-24,ST-1433,0,2,2
2023-03-24,ST-1451,0,2,2
2023-03-24,ST-1454,0,10,10
2023-03-24,ST-1460,0,2,2
2023-03-24,ST-1474,0,6,6
2023-03-24,ST-1476,0,2,2
2023-03-24,ST-1545,0,2,2
2023-03-24,ST-1554,0,2,2
2023-03-24,ST-1559,0,2,2
2023-03-24,ST-158,0,6,6
2023-03-24,ST-1588,0,2,2
2023-03-24,ST-16,0,4,4
2023-03-24,ST-163,0,4,4
2023-03-24,ST-1639,0,2,2
2023-03-24,ST-1641,0,2,2
2023-03-24,ST-1642,0,2,2
2023-03-24,ST-1664,0,2,2
2023-03-24,ST-1668,0,4,4
2023-03-24,ST-1680,0,2,2
2023-03-24,ST-1681,0,4,4
2023-03-24,ST-171,0,4,4
2023-03-24,ST-1720,0,4,4
2023-03-24,ST-1724,0,2,2
2023-03-24,ST-1731,0,2,2
2023-03-24,ST-1746,0,2,2
2023-03-24,ST-1756,0,2,2
2023-03-24,ST-1768,0,2,2
2023-03-24,ST-180,0,2,2
2023-03-24,ST-1816,0,2,2
2023-03-24,ST-1866,0,2,2
2023-03-24,ST-1869,0,2,2
2023-03-24,ST-1883,0,2,2
2023-03-24,ST-1884,0,2,2
2023-03-24,ST-1885,0,2,2
2023-03-24,ST-1889,0,2,2
2023-03-24,ST-1895,0,8,8
2023-03-24,ST-1908,0,4,4
2023-03-24,ST-1916,0,2,2
2023-03-24,ST-1923,0,2,2
2023-03-24,ST-1926,0,6,6
2023-03-24,ST-204,0,2,2
2023-03-24,ST-2063,0,4,4
2023-03-24,ST-2073,0,2,2
2023-03-24,ST-2074,0,2,2
2023-03-24,ST-2085,0,2,2
2023-03-24,ST-2093,0,2,2
2023-03-24,ST-2107,0,2,2
2023-03-24,ST-2125,0,2,2
2023-03-24,ST-2130,0,2,2
2023-03-24,ST-2168,0,2,2
2023-03-24,ST-2177,0,2,2
2023-03-24,ST-2178,0,2,2
2023-03-24,ST-2219,0,2,2
2023-03-24,ST-2237,0,4,4
2023-03-24,ST-2276,0,6,6
2023-03-24,ST-2282,0,6,6
2023-03-24,ST-2283,0,4,4
2023-03-24,ST-2285,0,2,2
2023-03-24,ST-2287,0,2,2
2023-03-24,ST-2290,0,2,2
2023-03-24,ST-2291,0,2,2
2023-03-24,ST-2295,0,2,2
2023-03-24,ST-2299,0,2,2
2023-03-24,ST-2300,0,4,4
2023-03-24,ST-232,0,2,2
2023-03-24,ST-2350,0,2,2
2023-03-24,ST-2358,0,2,2
2023-03-24,ST-2368,0,2,2
2023-03-24,ST-2438,0,2,2
2023-03-24,ST-2450,0,2,2
2023-03-24,ST-2460,0,4,4
2023-03-24,ST-2461,0,2,2
2023-03-24,ST-2496,0,2,2
2023-03-24,ST-2505,0,2,2
2023-03-24,ST-254,0,13,13
2023-03-24,ST-2574,0,4,4
2023-03-24,ST-2581,0,2,2
2023-03-24,ST-2592,0,2,2
2023-03-24,ST-2594,0,6,6
2023-03-24,ST-2596,0,2,2
2023-03-24,ST-2599,0,2,2
2023-03-24,ST-2609,0,2,2
2023-03-24,ST-2631,0,5,5
2023-03-24,ST-2632,0,2,2
2023-03-24,ST-2636,0,4,4
2023-03-24,ST-2658,0,2,2
2023-03-24,ST-266,0,4,4
2023-03-24,ST-2677,0,4,4
2023-03-24,ST-2690,0,4,4
2023-03-24,ST-2696,0,2,2
2023-03-24,ST-2703,0,2,2
2023-03-24,ST-2709,0,2,2
2023-03-24,ST-2714,0,2,2
2023-03-24,ST-2720,0,2,2
2023-03-24,ST-2726,0,4,4
2023-03-24,ST-2731,0,4,4
2023-03-24,ST-2732,0,6,6
2023-03-24,ST-2749,0,2,2
2023-03-24,ST-2793,0,2,2
2023-03-24,ST-2796,0,2,2
2023-03-24,ST-2797,0,2,2
2023-03-24,ST-2814,0,2,2
2023-03-24,ST-2845,0,2,2
2023-03-24,ST-2862,0,2,2
2023-03-24,ST-2876,0,2,2
2023-03-24,ST-2922,0,4,4
2023-03-24,ST-2952,0,2,2
2023-03-24,ST-297,0,4,4
2023-03-24,ST-298,0,2,2
2023-03-24,ST-3021,0,2,2
2023-03-24,ST-3025,0,2,2
2023-03-24,ST-3033,0,2,2
2023-03-24,ST-3064,0,2,2
2023-03-24,ST-3079,0,2,2
2023-03-24,ST-3092,0,2,2
2023-03-24,ST-3102,0,2,2
2023-03-24,ST-3135,0,2,2
2023-03-24,ST-3158,0,2,2
2023-03-24,ST-3177,0,4,4
2023-03-24,ST-3203,0,2,2
2023-03-24,ST-3209,0,2,2
2023-03-24,ST-334,0,2,2
2023-03-24,ST-350,0,2,2
2023-03-24,ST-378,0,4,4
2023-03-24,ST-401,0,6,6
2023-03-24,ST-406,0,2,2
2023-03-24,ST-444,0,2,2
2023-03-24,ST-455,0,2,2
2023-03-24,ST-48,0,18,18
2023-03-24,ST-485,0,2,2
2023-03-24,ST-486,0,4,4
2023-03-24,ST-539,0,2,2
2023-03-24,ST-540,0,2,2
2023-03-24,ST-546,0,2,2
2023-03-24,ST-567,0,2,2
2023-03-24,ST-571,0,2,2
2023-03-24,ST-596,0,4,4
2023-03-24,ST-602,0,2,2
2023-03-24,ST-606,0,2,2
2023-03-24,ST-612,0,2,2
2023-03-24,ST-62,0,2,2
2023-03-24,ST-646,0,2,2
2023-03-24,ST-660,0,4,4
2023-03-24,ST-68,0,2,2
2023-03-24,ST-694,0,2,2
2023-03-24,ST-72,0,4,4
2023-03-24,ST-748,0,3,3
2023-03-24,ST-753,0,2,2
2023-03-24,ST-764,0,2,2
2023-03-24,ST-770,0,2,2
2023-03-24,ST-772,0,2,2
2023-03-24,ST-78,0,2,2
2023-03-24,ST-783,0,2,2
2023-03-24,ST-795,0,4,4
2023-03-24,ST-809,0,2,2
2023-03-24,ST-812,0,2,2
2023-03-24,ST-814,0,2,2
2023-03-24,ST-850,0,2,2
2023-03-24,ST-87,0,2,2
2023-03-24,ST-892,0,2,2
2023-03-24,ST-903,0,2,2
2023-03-24,ST-913,0,2,2
2023-03-24,ST-916,0,2,2
2023-03-24,ST-923,0,2,2
2023-03-24,ST-924,0,2,2
2023-03-24,ST-93,0,2,2
2023-03-24,ST-931,0,2,2
2023-03-24,ST-937,0,2,2
2023-03-24,ST-946,0,2,2
2023-03-24,ST-959,0,2,2
2023-03-24,ST-961,0,2,2
2023-03-24,ST-964,0,2,2
2023-03-24,ST-973,0,2,2
2023-03-25,ST-1011,0,2,2
2023-03-25,ST-1059,0,2,2
2023-03-25,ST-1070,0,2,2
2023-03-25,ST-1072,0,3,3
2023-03-25,ST-1098,0,12,12
2023-03-25,ST-1104,0,2,2
2023-03-25,ST-1105,0,2,2
2023-03-25,ST-1110,0,3,3
2023-03-25,ST-1131,0,2,2
2023-03-25,ST-1136,0,2,2
2023-03-25,ST-1150,0,2,2
2023-03-25,ST-1152,0,2,2
2023-03-25,ST-1169,0,2,2
2023-03-25,ST-117,0,4,4
2023-03-25,ST-119,0,2,2
2023-03-25,ST-1192,0,2,2
2023-03-25,ST-1216,0,2,2
2023-03-25,ST-130,0,2,2
2023-03-25,ST-1317,0,5,5
2023-03-25,ST-132,0,2,2
2023-03-25,ST-1341,0,2,2
2023-03-25,ST-1375,0,2,2
2023-03-25,ST-1387,0,2,2
2023-03-25,ST-1389,0,2,2
2023-03-25,ST-140,0,2,2
2023-03-25,ST-142,0,4,4
2023-03-25,ST-1423,0,4,4
2023-03-25,ST-1428,0,2,2
2023-03-25,ST-1429,0,2,2
2023-03-25,ST-1432,0,4,4
2023-03-25,ST-1438,0,2,2
2023-03-25,ST-1445,0,5,5
2023-03-25,ST-1446,0,2,2
2023-03-25,ST-1451,0,2,2
2023-03-25,ST-1454,0,2,2
2023-03-25,ST-153,0,2,2
2023-03-25,ST-1545,0,4,4
2023-03-25,ST-1553,0,2,2
2023-03-25,ST-1556,0,2,2
2023-03-25,ST-1574,0,4,4
2023-03-25,ST-159,0,2,2
2023-03-25,ST-16,0,2,2
2023-03-25,ST-1602,0,4,4
2023-03-25,ST-1607,0,2,2
2023-03-25,ST-161,0,2,2
2023-03-25,ST-1641,0,2,2
2023-03-25,ST-165,0,2,2
2023-03-25,ST-1654,0,2,2
2023-03-25,ST-1656,0,2,2
2023-03-25,ST-1664,0,2,2
2023-03-25,ST-1668,0,2,2
2023-03-25,ST-167,0,2,2
2023-03-25,ST-1681,0,3,3
2023-03-25,ST-169,0,2,2
2023-03-25,ST-17,0,2,2
2023-03-25,ST-171,0,6,6
2023-03-25,ST-1746,0,2,2
2023-03-25,ST-1754,0,2,2
2023-03-25,ST-1783,0,4,4
2023-03-25,ST-1785,0,5,5
2023-03-25,ST-1799,0,2,2
2023-03-25,ST-1805,0,2,2
2023-03-25,ST-1808,0,2,2
2023-03-25,ST-181,0,2,2
2023-03-25,ST-1814,0,2,2
2023-03-25,ST-1819,0,4,4
2023-03-25,ST-1831,0,2,2
2023-03-25,ST-1864,0,2,2
2023-03-25,ST-1867,0,2,2
2023-03-25,ST-1868,0,2,2
2023-03-25,ST-1878,0,2,2
2023-03-25,ST-1879,0,2,2
2023-03-25,ST-1888,0,2,2
2023-03-25,ST-19,0,2,2
2023-03-25,ST-1911,0,2,2
2023-03-25,ST-1923,0,2,2
2023-03-25,ST-197,0,2,2
2023-03-25,ST-199,0,2,2
2023-03-25,ST-2040,0,2,2
2023-03-25,ST-206,0,6,6
2023-03-25,ST-2067,0,2,2
2023-03-25,ST-2076,0,2,2
2023-03-25,ST-2083,0,2,2
2023-03-25,ST-2125,0,2,2
2023-03-25,ST-2154,0,2,2
2023-03-25,ST-2156,0,2,2
2023-03-25,ST-2168,0,2,2
2023-03-25,ST-2178,0,2,2
2023-03-25,ST-2182,0,3,3
2023-03-25,ST-22,0,2,2
2023-03-25,ST-2265,0,2,2
2023-03-25,ST-2267,0,2,2
2023-03-25,ST-2271,0,4,4
2023-03-25,ST-2282,0,2,2
2023-03-25,ST-2283,0,2,2
2023-03-25,ST-2290,0,2,2
2023-03-25,ST-2298,0,4,4
2023-03-25,ST-2299,0,2,2
2023-03-25,ST-2300,0,2,2
2023-03-25,ST-2302,0,2,2
2023-03-25,ST-2425,0,2,2
2023-03-25,ST-2439,0,2,2
2023-03-25,ST-2440,0,2,2
2023-03-25,ST-2445,0,2,2
2023-03-25,ST-2456,0,4,4
2023-03-25,ST-2487,0,2,2
2023-03-25,ST-2497,0,2,2
2023-03-25,ST-2509,0,6,6
2023-03-25,ST-2530,0,2,2
2023-03-25,ST-2568,0,2,2
2023-03-25,ST-2581,0,2,2
2023-03-25,ST-2592,0,2,2
2023-03-25,ST-2594,0,4,4
2023-03-25,ST-2602,0,2,2
2023-03-25,ST-2610,0,4,4
2023-03-25,ST-2630,0,4,4
2023-03-25,ST-2635,0,2,2
2023-03-25,ST-2664,0,2,2
2023-03-25,ST-2678,0,2,2
2023-03-25,ST-2707,0,2,2
2023-03-25,ST-2709,0,2,2
2023-03-25,ST-2740,0,2,2
2023-03-25,ST-279,0,2,2
2023-03-25,ST-2792,0,2,2
2023-03-25,ST-2830,0,2,2
2023-03-25,ST-2835,0,2,2
2023-03-25,ST-2898,0,2,2
2023-03-25,ST-2971,0,3,3
2023-03-25,ST-3008,0,2,2
2023-03-25,ST-3025,0,2,2
2023-03-25,ST-3051,0,4,4
2023-03-25,ST-307,0,2,2
2023-03-25,ST-3073,0,2,2
2023-03-25,ST-3077,0,2,2
2023-03-25,ST-3141,0,2,2
2023-03-25,ST-3155,0,2,2
2023-03-25,ST-3160,0,2,2
2023-03-25,ST-3203,0,6,6
2023-03-25,ST-328,0,2,2
2023-03-25,ST-343,0,2,2
2023-03-25,ST-396,0,2,2
2023-03-25,ST-4,0,2,2
2023-03-25,ST-40,0,4,4
2023-03-25,ST-406,0,2,2
2023-03-25,ST-416,0,2,2
2023-03-25,ST-426,0,7,7
2023-03-25,ST-46,0,6,6
2023-03-25,ST-48,0,6,6
2023-03-25,ST-485,0,4,4
2023-03-25,ST-50,0,2,2
2023-03-25,ST-561,0,4,4
2023-03-25,ST-570,0,2,2
2023-03-25,ST-590,0,2,2
2023-03-25,ST-608,0,2,2
2023-03-25,ST-64,0,2,2
2023-03-25,ST-647,0,2,2
2023-03-25,ST-695,0,6,6
2023-03-25,ST-696,0,4,4
2023-03-25,ST-699,0,2,2
2023-03-25,ST-700,0,2,2
2023-03-25,ST-71,0,3,3
2023-03-25,ST-737,0,2,2
2023-03-25,ST-749,0,2,2
2023-03-25,ST-752,0,4,4
2023-03-25,ST-753,0,5,5
2023-03-25,ST-760,0,2,2
2023-03-25,ST-780,0,2,2
2023-03-25,ST-783,0,2,2
2023-03-25,ST-786,0,2,2
2023-03-25,ST-797,0,2,2
2023-03-25,ST-799,0,5,5
2023-03-25,ST-825,0,2,2
2023-03-25,ST-847,0,2,2
2023-03-25,ST-854,0,2,2
2023-03-25,ST-857,0,4,4
2023-03-25,ST-947,0,4,4
2023-03-25,ST-973,0,4,4
2023-03-25,ST-978,0,2,2
2023-03-26,ST-1075,0,2,2
2023-03-26,ST-1093,0,2,2
2023-03-26,ST-1105,0,2,2
2023-03-26,ST-1118,0,2,2
2023-03-26,ST-1158,0,2,2
2023-03-26,ST-1186,0,2,2
2023-03-26,ST-1188,0,2,2
2023-03-26,ST-1203,0,4,4
2023-03-26,ST-1248,0,2,2
2023-03-26,ST-125,0,2,2
2023-03-26,ST-126,0,2,2
2023-03-26,ST-1271,0,2,2
2023-03-26,ST-1280,0,2,2
2023-03-26,ST-1299,0,2,2
2023-03-26,ST-1370,0,2,2
2023-03-26,ST-1379,0,2,2
2023-03-26,ST-138,0,2,2
2023-03-26,ST-142,0,2,2
2023-03-26,ST-1429,0,2,2
2023-03-26,ST-1445,0,2,2
2023-03-26,ST-1451,0,2,2
2023-03-26,ST-1452,0,2,2
2023-03-26,ST-154,0,2,2
2023-03-26,ST-1555,0,4,4
2023-03-26,ST-1556,0,2,2
2023-03-26,ST-1586,0,8,8
2023-03-26,ST-1641,0,2,2
2023-03-26,ST-1655,0,2,2
2023-03-26,ST-171,0,4,4
2023-03-26,ST-172,0,4,4
2023-03-26,ST-174,0,2,2
2023-03-26,ST-1785,0,4,4
2023-03-26,ST-1795,0,2,2
2023-03-26,ST-1814,0,4,4
2023-03-26,ST-1833,0,2,2
2023-03-26,ST-1879,0,2,2
2023-03-26,ST-1885,0,2,2
2023-03-26,ST-1886,0,2,2
2023-03-26,ST-1894,0,4,4
2023-03-26,ST-1908,0,4,4
2023-03-26,ST-1912,0,2,2
2023-03-26,ST-194,0,2,2
2023-03-26,ST-196,0,3,3
2023-03-26,ST-2081,0,2,2
2023-03-26,ST-2085,0,2,2
2023-03-26,ST-2117,0,2,2
2023-03-26,ST-2132,0,3,3
2023-03-26,ST-2285,0,2,2
2023-03-26,ST-2286,0,2,2
2023-03-26,ST-2300,0,2,2
2023-03-26,ST-232,0,3,3
2023-03-26,ST-2362,0,2,2
2023-03-26,ST-2403,0,2,2
2023-03-26,ST-2405,0,2,2
2023-03-26,ST-2415,0,2,2
2023-03-26,ST-2427,0,2,2
2023-03-26,ST-2439,0,4,4
2023-03-26,ST-2444,0,2,2
2023-03-26,ST-2452,0,2,2
2023-03-26,ST-2456,0,2,2
2023-03-26,ST-2458,0,2,2
2023-03-26,ST-2460,0,2,2
2023-03-26,ST-2506,0,5,5
2023-03-26,ST-2513,0,4,4
2023-03-26,ST-2518,0,2,2
2023-03-26,ST-2526,0,2,2
2023-03-26,ST-2527,0,2,2
2023-03-26,ST-2553,0,4,4
2023-03-26,ST-2594,0,12,12
2023-03-26,ST-2596,0,2,2
2023-03-26,ST-2609,0,9,9
2023-03-26,ST-2610,0,2,2
2023-03-26,ST-2667,0,2,2
2023-03-26,ST-2685,0,2,2
2023-03-26,ST-2702,0,2,2
2023-03-26,ST-2729,0,2,2
2023-03-26,ST-2896,0,2,2
2023-03-26,ST-2921,0,2,2
2023-03-26,ST-2970,0,2,2
2023-03-26,ST-3008,0,2,2
2023-03-26,ST-3052,0,2,2
2023-03-26,ST-3054,0,4,4
2023-03-26,ST-3072,0,7,7
2023-03-26,ST-3075,0,4,4
2023-03-26,ST-3078,0,2,2
2023-03-26,ST-3116,0,2,2
2023-03-26,ST-3155,0,2,2
2023-03-26,ST-3175,0,3,3
2023-03-26,ST-436,0,2,2
2023-03-26,ST-444,0,4,4
2023-03-26,ST-47,0,3,3
2023-03-26,ST-486,0,2,2
2023-03-26,ST-488,0,2,2
2023-03-26,ST-539,0,4,4
2023-03-26,ST-541,0,2,2
2023-03-26,ST-547,0,6,6
2023-03-26,ST-55,0,2,2
2023-03-26,ST-551,0,2,2
2023-03-26,ST-574,0,2,2
2023-03-26,ST-589,0,2,2
2023-03-26,ST-752,0,2,2
2023-03-26,ST-760,0,2,2
2023-03-26,ST-780,0,2,2
2023-03-26,ST-802,0,2,2
2023-03-26,ST-807,0,2,2
2023-03-26,ST-825,0,2,2
2023-03-26,ST-857,0,2,2
2023-03-26,ST-912,0,2,2
2023-03-26,ST-923,0,4,4
2023-03-26,ST-927,0,4,4
2023-03-26,ST-932,0,2,2
2023-03-26,ST-962,0,2,2
2023-03-26,ST-985,0,4,4
2023-03-27,ST-1015,0,2,2
2023-03-27,ST-1052,0,2,2
2023-03-27,ST-1079,0,2,2
2023-03-27,ST-1084,0,2,2
2023-03-27,ST-11,0,2,2
2023-03-27,ST-1104,0,2,2
2023-03-27,ST-1118,0,2,2
2023-03-27,ST-1123,0,2,2
2023-03-27,ST-1151,0,2,2
2023-03-27,ST-1158,0,2,2
2023-03-27,ST-1186,0,2,2
2023-03-27,ST-1207,0,2,2
2023-03-27,ST-125,0,2,2
2023-03-27,ST-1279,0,2,2
2023-03-27,ST-1299,0,2,2
2023-03-27,ST-132,0,4,4
2023-03-27,ST-1327,0,2,2
2023-03-27,ST-1342,0,2,2
2023-03-27,ST-1346,0,2,2
2023-03-27,ST-1365,0,2,2
2023-03-27,ST-1373,0,2,2
2023-03-27,ST-1375,0,2,2
2023-03-27,ST-1379,0,2,2
2023-03-27,ST-1381,0,8,8
2023-03-27,ST-1390,0,2,2
2023-03-27,ST-1405,0,2,2
2023-03-27,ST-1408,0,2,2
2023-03-27,ST-1445,0,2,2
2023-03-27,ST-1456,0,2,2
2023-03-27,ST-1465,0,2,2
2023-03-27,ST-1476,0,2,2
2023-03-27,ST-150,0,2,2
2023-03-27,ST-1545,0,2,2
2023-03-27,ST-1554,0,2,2
2023-03-27,ST-1559,0,2,2
2023-03-27,ST-1571,0,2,2
2023-03-27,ST-1585,0,2,2
2023-03-27,ST-1586,0,4,4
2023-03-27,ST-1608,0,8,8
2023-03-27,ST-1615,0,2,2
2023-03-27,ST-1642,0,2,2
2023-03-27,ST-165,0,2,2
2023-03-27,ST-1653,0,2,2
2023-03-27,ST-1656,0,2,2
2023-03-27,ST-1678,0,2,2
2023-03-27,ST-1687,0,2,2
2023-03-27,ST-169,0,4,4
2023-03-27,ST-1724,0,2,2
2023-03-27,ST-1756,0,2,2
2023-03-27,ST-1761,0,2,2
2023-03-27,ST-1772,0,2,2
2023-03-27,ST-1786,0,6,6
2023-03-27,ST-1793,0,4,4
2023-03-27,ST-1831,0,2,2
2023-03-27,ST-1837,0,2,2
2023-03-27,ST-1842,0,2,2
2023-03-27,ST-1851,0,2,2
2023-03-27,ST-1864,0,2,2
2023-03-27,ST-1868,0,2,2
2023-03-27,ST-1908,0,2,2
2023-03-27,ST-196,0,2,2
2023-03-27,ST-1969,0,2,2
2023-03-27,ST-1995,0,2,2
2023-03-27,ST-1999,0,2,2
2023-03-27,ST-2007,0,2,2
2023-03-27,ST-201,0,2,2
2023-03-27,ST-2063,0,2,2
2023-03-27,ST-2068,0,2,2
2023-03-27,ST-2074,0,2,2
2023-03-27,ST-2075,0,4,4
2023-03-27,ST-2077,0,2,2
2023-03-27,ST-2102,0,2,2
2023-03-27,ST-2157,0,2,2
2023-03-27,ST-2178,0,2,2
2023-03-27,ST-2179,0,2,2
2023-03-27,ST-218,0,2,2
2023-03-27,ST-2189,0,2,2
2023-03-27,ST-2191,0,4,4
2023-03-27,ST-2225,0,2,2
2023-03-27,ST-2232,0,2,2
2023-03-27,ST-2283,0,4,4
2023-03-27,ST-2289,0,2,2
2023-03-27,ST-2290,0,2,2
2023-03-27,ST-2291,0,8,8
2023-03-27,ST-2295,0,4,4
2023-03-27,ST-2299,0,2,2
2023-03-27,ST-2300,0,4,4
2023-03-27,ST-2302,0,2,2
2023-03-27,ST-2361,0,2,2
2023-03-27,ST-2438,0,2,2
2023-03-27,ST-2456,0,2,2
2023-03-27,ST-2473,0,2,2
2023-03-27,ST-2487,0,2,2
2023-03-27,ST-2496,0,2,2
2023-03-27,ST-2505,0,2,2
2023-03-27,ST-2523,0,2,2
2023-03-27,ST-2581,0,2,2
2023-03-27,ST-2594,0,6,6
2023-03-27,ST-2596,0,4,4
2023-03-27,ST-26,0,2,2
2023-03-27,ST-260,0,2,2
2023-03-27,ST-2606,0,2,2
2023-03-27,ST-2623,0,2,2
2023-03-27,ST-2635,0,4,4
2023-03-27,ST-2636,0,2,2
2023-03-27,ST-2658,0,2,2
2023-03-27,ST-267,0,2,2
